numeric_name,auc,accuracy,precision,recall,f1-score,specificity,opt_accuracy,opt_precision,opt_recall,opt_f1-score,opt_specificity
11111,0.5644691703795496,0.8045322765114238,0.18376449598572703,0.11834546150900038,0.7860966075815592,0.9152123552123552,0.4196079474426151,0.15637808967830083,0.7232860972807353,0.48672749233674706,0.3706254826254826
11111,0.5697553534275097,0.8023778492964864,0.18037058482918356,0.1193029490616622,0.784868401031424,0.9125559845559845,0.42942256031066306,0.15931989924433249,0.7267330524703178,0.49715298614638737,0.38146718146718145
11111,0.5825895195408792,0.7967391015240578,0.19674185463659147,0.15032554576790502,0.7850448065918882,0.901003861003861,0.5458148256509828,0.17050255726039582,0.5873228648027575,0.6149522510692279,0.5391196911196912
11111,0.565739424383622,0.8022182620953799,0.19043624161073824,0.13040980467253926,0.7861685386468895,0.9105791505791506,0.5570125275952869,0.16434736656684867,0.5360015319800843,0.6251463020821225,0.5604015444015444
11111,0.5586881991692408,0.7975636353964412,0.17619951206288967,0.124473381846036,0.7824915940006963,0.9061312741312741,0.49764608878367955,0.15920993565763877,0.6112600536193029,0.5704177243290551,0.4793204633204633
11111,0.5609610394987645,0.8028300130329548,0.17958467388125182,0.11757947146687094,0.7849304074925008,0.9133590733590734,0.5280208527276112,0.1608622650706819,0.5687476062811183,0.5992859132420183,0.5214517374517375
11111,0.5730194351488874,0.8050642338484454,0.190238165245516,0.12389888931443892,0.7871471855666732,0.9149343629343629,0.5165571721147963,0.16377699335548174,0.6041746457296056,0.5882400744436868,0.5024247104247104
11111,0.5669158490437693,0.8027502194324015,0.18799772468714449,0.126579854461892,0.7860265876826832,0.9118146718146718,0.48030427959677635,0.1597509387328295,0.6436231328992723,0.5528179670300604,0.45396138996138996
11111,0.5634054497677631,0.7989467244726973,0.1771207515888367,0.12274990425124474,0.7831483939218326,0.908015444015444,0.474771923291752,0.1589254684638144,0.6480275756415167,0.5472448335127065,0.4468262548262548
11111,0.5694747408129254,0.8040003191744022,0.19231871596445974,0.1284948295672156,0.7870583958626681,0.9129575289575289,0.5239513790993963,0.16301573798383667,0.5871313672922251,0.5953201940509193,0.5137606177606178
11111,0.5663480995905354,0.8079368034683618,0.17995517130963817,0.10762160091918806,0.7867974889726753,0.9208957528957529,0.5566667553262228,0.1639854391733208,0.5348525469168901,0.6248532651560152,0.5601853281853282
11111,0.5653625927727804,0.7943718913743117,0.18629657414353587,0.1426656453466105,0.7826414093566679,0.8994903474903475,0.4874325079128654,0.16053737979026725,0.6361547299885102,0.5599718391890071,0.4634440154440154
11111,0.5677565689561094,0.8052504189164029,0.1884272997032641,0.12160091918805055,0.7869690444294517,0.9155212355212355,0.4427746894699045,0.15740176004182277,0.6918805055534278,0.5130401781575539,0.40259459459459457
11111,0.5685568599731755,0.801872489826316,0.19265801821694728,0.13366526235158943,0.7863511543248626,0.9096525096525097,0.42950235391121633,0.15882427147722972,0.7232860972807353,0.49742326311902346,0.3821158301158301
11111,0.5666083883303339,0.7951964252466952,0.16657696447793327,0.11853695901953275,0.7802699256476037,0.9043397683397684,0.44434396361411815,0.1597689668649846,0.7045193412485637,0.51408273570807,0.40237837837837837
11111,0.5620442292705793,0.8009149666196771,0.18402680815414688,0.12619685944082726,0.7848192883825177,0.9097451737451737,0.5213979838816927,0.1615433538265847,0.5836844121026427,0.5930530821781514,0.5113513513513513
11111,0.5690994944169974,0.7968986887251642,0.18403141361256545,0.13462274990425124,0.78330505938255,0.9037220077220077,0.4668723568369817,0.16104098060739114,0.6742627345844504,0.5384403071007023,0.4334208494208494
11111,0.5700053027804848,0.7963401335212916,0.18853926835507803,0.14113366526235158,0.7837212773189436,0.902023166023166,0.48873580338856826,0.16193373901284652,0.6420911528150134,0.5610537127246875,0.464
11111,0.5679521596335078,0.7993456924754635,0.17678173719376392,0.12160091918805055,0.7832554771814719,0.9086640926640926,0.5084980184589196,0.1628947769923206,0.613366526235159,0.5805677816941625,0.4915830115830116
11111,0.5694953486068002,0.8051972231827007,0.18645584725536993,0.11968594408272692,0.7866878827146442,0.9157683397683398,0.5257068383115674,0.1636615811373093,0.5875143623132899,0.5969090978062974,0.5157374517374518
11111,0.5621235550810426,0.8038407319732958,0.18860283482788545,0.12485637686710073,0.786497401019667,0.9133590733590734,0.5406548394818735,0.1610779790705525,0.5482573726541555,0.610788824088807,0.5394285714285715
11111,0.5762138679687512,0.8011543474213368,0.1922446750409612,0.1348142474147836,0.7860350471651584,0.9086332046332046,0.4684682288480464,0.16299881289379967,0.6836461126005362,0.5396827438039287,0.43376061776061775
11111,0.5644902040520577,0.7944782828417161,0.17425227568270482,0.12830333205668326,0.7810118988038014,0.901930501930502,0.49493310636486954,0.16092803310181764,0.6256223669092302,0.567466498912331,0.47385328185328185
11111,0.566618881506664,0.8024310450301886,0.18158198614318707,0.12045193412485637,0.7850487557219785,0.9124324324324324,0.5809240098944065,0.16832493702770782,0.5118728456530065,0.6454692406030217,0.592061776061776
11111,0.5709663866416068,0.8011543474213368,0.18055555555555555,0.12198391420911528,0.7844408885005653,0.9107027027027027,0.42043248131499855,0.1594310146357507,0.7426273458445041,0.4865189060773641,0.3684633204633205
11111,0.5700985672437223,0.8003830092826555,0.18717456837489724,0.130792799693604,0.7850522155249061,0.9083861003861003,0.4979386653190414,0.1625642546461052,0.6298353121409421,0.5702159190865095,0.47666409266409265
11111,0.5581669000619593,0.7989201266058462,0.18490566037735848,0.13136729222520108,0.7841949983614681,0.9065945945945946,0.6127084607814454,0.16534078692754248,0.44178475679816165,0.6707004560243637,0.6402779922779923
11111,0.5690786086190145,0.7969252865920153,0.18506917253980684,0.13577173496744543,0.7834594129629155,0.9035675675675676,0.5116099688804958,0.16276562981213427,0.6072386058981233,0.5835992189606454,0.4961853281853282
11111,0.5702537615582426,0.8045854722451259,0.19389225007202535,0.12887782458828034,0.7874773207841429,0.9135752895752896,0.5250418916402905,0.16312056737588654,0.5857908847184986,0.5963331639259819,0.5152432432432432
11111,0.5704089677027249,0.7992924967417613,0.1752375628842929,0.12006893910379166,0.7830294780255602,0.9088494208494209,0.5171689230523712,0.1653641115884271,0.6118345461509,0.588653353740294,0.5018996138996139
11112,0.571865138432737,0.8154639997872171,0.1891304347826087,0.09996170049789353,0.790384299249776,0.9308725868725869,0.5313987818176982,0.16504539559014267,0.5848333971658368,0.6020977120730419,0.5227799227799228
