lstm_name,auc,accuracy,precision,recall,f1-score,specificity,opt_accuracy,opt_precision,opt_recall,opt_f1-score,opt_specificity
1111,0.5799899622772086,0.8262095379950528,0.19488372093023257,0.08023745691306013,0.7939351853818213,0.9465328185328186,0.5713221799611671,0.1725278028253682,0.5495978552278821,0.6373788112230022,0.5748262548262548
1111,0.5919400753272832,0.8229911961060723,0.19856962557846025,0.09038682497127537,0.7935809660268567,0.9411583011583011,0.4502752879219087,0.16613349472592082,0.7359249329758714,0.5187961120787667,0.4042007722007722
1111,0.5713242134184302,0.8279383993403729,0.18107416879795396,0.06779011872845653,0.7929090650467321,0.9505482625482625,0.5243503471021624,0.16496427626356178,0.5968977403293757,0.5955195703112973,0.5126486486486487
1111,0.581701272756041,0.823257174774583,0.18807540552389304,0.08215243201838376,0.7924571647679131,0.9427953667953668,0.5018751496130011,0.16661729857819904,0.6463040980467254,0.5735254519113439,0.47857915057915057
1111,0.575711632845298,0.8226986195707104,0.18879310344827585,0.08387590961317502,0.7923904932216964,0.9418687258687258,0.5935579966486688,0.17172508321911104,0.5038299502106472,0.65590868249232,0.608030888030888
1111,0.5785383726999966,0.8233369683751364,0.1918402777777778,0.08464189965530448,0.7928979051680075,0.9424864864864865,0.5209192222783733,0.16689238462339828,0.6135580237456913,0.5920767983123721,0.505976833976834
1111,0.5804222350051533,0.8145596723142804,0.19255094869992972,0.10494063577173497,0.7905358169766034,0.929019305019305,0.4795861371917972,0.16514146979176395,0.6773266947529683,0.5509846313089402,0.4476911196911197
1111,0.5680100318078105,0.8254913955900737,0.18164526866381359,0.0731520490233627,0.7923482094765268,0.9468416988416989,0.46043567305902067,0.1602616147947677,0.680390654921486,0.5317053651650206,0.424957528957529
1111,0.5774556176792868,0.8219804771657313,0.18228941684665226,0.08081194944465722,0.7914741173282944,0.9415289575289575,0.56177354576163,0.17181849994167736,0.5641516660283417,0.6291203610979759,0.5613899613899614
1111,0.5693932146295225,0.8240019150464133,0.1836734693877551,0.07755649176560704,0.7921726303664774,0.9444015444015444,0.502194324015214,0.16298701298701299,0.6248563768671007,0.5743763342971553,0.4824092664092664
1111,0.5748830268140876,0.8271404633348406,0.18375433382862805,0.07104557640750671,0.7929828400016452,0.9490965250965251,0.5122217198180706,0.1641317150611973,0.6137495212562236,0.5840292626859294,0.49584555984555984
1111,0.5748352278524627,0.8244274809160306,0.17885421518397765,0.07353504404442743,0.7917752608340134,0.9455444015444016,0.5351756789105514,0.16726403823178015,0.5898123324396782,0.6054256208911056,0.5263629343629344
1111,0.576635931439455,0.8190015160784105,0.18200080353555645,0.08674837227116047,0.7905911207690189,0.9371119691119691,0.5213447881479906,0.16768990634755462,0.6171964764458062,0.5923989846391465,0.5058841698841698
1111,0.5670289198209535,0.8303854030906721,0.1880064829821718,0.06664113366526235,0.7941628757214442,0.9535752895752896,0.5813495757640237,0.16719402607264902,0.5059364228265033,0.6458056944351972,0.5935135135135136
1111,0.5745164399503733,0.8256509827911801,0.19071925754060326,0.07870547682880123,0.7933504726059053,0.9461312741312742,0.496103412506317,0.16396493461971692,0.6411336652623516,0.5681610926316205,0.47271042471042474
1111,0.5738092566495477,0.8224326409021997,0.19194915254237288,0.08674837227116047,0.7926773945785108,0.9410965250965251,0.5771205149347023,0.1697903136017814,0.5256606664113367,0.6423056687519808,0.5854208494208494
1111,0.59059937981424,0.8280181929409262,0.2029608404966571,0.0813864419762543,0.7952149537146764,0.9484478764478764,0.49392238742452854,0.1685792480914198,0.6723477594791267,0.5651612995551856,0.46514285714285714
1111,0.5756426109317722,0.8199856371519004,0.1839738348323794,0.08617387973956339,0.7911010810921673,0.9383474903474903,0.49740670798201986,0.164589874411303,0.6424741478360781,0.5693698719462328,0.474007722007722
1111,0.5683083183856834,0.8219538792988802,0.188135593220339,0.0850248946763692,0.792118406127704,0.9408185328185328,0.5412133946857463,0.1640315101402313,0.562236690923018,0.6111422762342579,0.5378223938223938
1111,0.5802543441838731,0.8254913955900737,0.2017817371937639,0.08674837227116047,0.7945395306530754,0.9446486486486486,0.4875388993802697,0.1647491287535208,0.660857908847185,0.5593211484218757,0.45958301158301157
1111,0.5842419996184838,0.8274330398702024,0.18848425196850394,0.07334354653389506,0.7935405281282073,0.9490656370656371,0.46554246349442774,0.1636207364516421,0.6926464955955572,0.536382979734791,0.4289111969111969
1111,0.5837804418195073,0.8272468548022449,0.18660758247168882,0.0725775564917656,0.7933018413878512,0.948972972972973,0.5348565045083384,0.17062298603651987,0.6083875909613174,0.6048709210608801,0.522996138996139
1111,0.5672643597254858,0.8203048115541134,0.1914722445695897,0.09115281501340483,0.7920554567672409,0.9379150579150579,0.497459903715722,0.16185199841709538,0.626579854461892,0.5698464175742564,0.47663320463320463
1111,0.5741965518618142,0.826289331595606,0.17742730409068508,0.0689391037916507,0.7921241102135064,0.9484478764478764,0.5918557331701998,0.1723311969961805,0.5097663730371506,0.6545412957577222,0.6050965250965251
