lstm_name,auc,accuracy,precision,recall,f1-score,specificity,opt_accuracy,opt_precision,opt_recall,opt_f1-score,opt_specificity
1111,0.5686962465009191,0.8304917945580764,0.2047203694202155,0.07640750670241286,0.7958862180886573,0.9521235521235522,0.5764821661302764,0.16847388314021935,0.5206817311374952,0.6417627293682994,0.5854826254826255
1111,0.5762318495110529,0.8299066414873527,0.18585966791644348,0.06644963615472999,0.7938463157842958,0.953050193050193,0.5020347368141075,0.16590774104137795,0.641899655304481,0.5737921662648161,0.47947490347490346
1111,0.5723006348253379,0.8314759156315663,0.18495475113122173,0.06261968594408272,0.7941063498569259,0.9554903474903474,0.5789823656142777,0.16921349716210315,0.519532746074301,0.6438618455992784,0.5885714285714285
1111,0.5745639845678145,0.8316089049658217,0.1747800586510264,0.057066258138644195,0.7931984669553735,0.9565405405405405,0.5533952177035402,0.16757657605884718,0.5584067407123707,0.6218772113131232,0.5525868725868726
1111,0.5844623001290945,0.8258637657259887,0.18705715635333017,0.07583301417081578,0.7930109778862802,0.9468416988416989,0.5725456818363167,0.1729273439855291,0.5492148602068173,0.6384226198484428,0.5763088803088803
1111,0.5719281507255463,0.8281511822751816,0.18664643399089528,0.07066258138644198,0.7935208141027368,0.9503320463320464,0.5381280421310211,0.16583191149760582,0.57698199923401,0.6082346337454733,0.5318610038610039
1111,0.5724625958781455,0.8295076734845865,0.1853813559322034,0.06702412868632708,0.7937087094020012,0.9524942084942085,0.5531292390350294,0.16682971744259653,0.5551512830333206,0.6216680506952939,0.5528030888030888
1111,0.5790991720505316,0.8298268478867995,0.18284789644012944,0.06491765607047108,0.7935347417262021,0.9532046332046332,0.4998005159986169,0.16627358490566038,0.6480275756415167,0.5715038903082081,0.4758918918918919
1111,0.57308252433645,0.8264489187967125,0.1869293608841903,0.07449253159708924,0.793141699628764,0.9477374517374517,0.4146607442083145,0.16012635159761876,0.7571811566449637,0.4792982183027964,0.3594131274131274
1111,0.5870213959650957,0.8257041785248823,0.1979119382660009,0.0834929145921103,0.7941521960229714,0.9454208494208495,0.5371971167912334,0.17061560099534784,0.6039831482190732,0.6070456798426919,0.5264247104247104
1111,0.5763102289245529,0.8285501502779478,0.18775510204081633,0.07047108387590961,0.7937262075940567,0.9508262548262548,0.5183126313269676,0.16804038738924376,0.6246648793565683,0.5894521908871083,0.5011583011583012
1111,0.5737477822518038,0.8279383993403729,0.187468671679198,0.07162006893910379,0.7935547480045719,0.9499305019305019,0.486288799638269,0.16422035836828058,0.6599004212945232,0.5581346623132948,0.4582857142857143
1111,0.5751754693907126,0.8285767481447988,0.19193954659949622,0.07296055151283033,0.7941605630422911,0.9504555984555985,0.5440327685719605,0.16665734578602986,0.570662581386442,0.6135496396912689,0.5397374517374517
1111,0.5904235333434874,0.826608505997819,0.19453603391427227,0.07908847184986595,0.7939896890663221,0.9471814671814672,0.5517195520919222,0.17307476110174255,0.589620834929146,0.6201496745013628,0.5456061776061776
1111,0.5826014914624642,0.824267893714924,0.19263204616067467,0.08310991957104558,0.7932206262587049,0.9438146718146718,0.5357874298481262,0.1681228631898844,0.5932592876292608,0.6059277776874478,0.5265173745173746
1111,0.5751351647100402,0.8320876665691411,0.18043350908025776,0.058981233243967826,0.7938206393771563,0.9567876447876448,0.4902784796659308,0.16411294208345378,0.6522405208732287,0.5622412071457541,0.46415444015444013
1111,0.5770723032492469,0.830677979626034,0.18186874304783093,0.06261968594408272,0.7936366828259122,0.9545637065637066,0.5676516743357183,0.17055837563451776,0.546916890080429,0.6342488148625532,0.570996138996139
1111,0.5776649429426144,0.8285501502779478,0.18191268191268192,0.06702412868632708,0.7931413720209542,0.9513822393822394,0.49926855866159536,0.16476096599310006,0.6401761777096898,0.5712074186859838,0.4765405405405405
1111,0.5726636017206679,0.8267680931989254,0.18466047874938935,0.07238605898123325,0.7929840930070355,0.9484478764478764,0.49748650158257307,0.16359072789015208,0.6365377250095748,0.5696069197310124,0.47505791505791506
1111,0.5814086882198717,0.826954278266883,0.19486692015209126,0.07851397931826887,0.7941045501087223,0.9476756756756757,0.5380216506636167,0.16892886345053149,0.5934507851397932,0.6079303515188041,0.5290810810810811
1111,0.5851341355033426,0.8273266484027981,0.19204655674102813,0.07583301417081578,0.7938888516766248,0.9485405405405405,0.5261590020480358,0.16886668419668682,0.6148985063194179,0.5968583020766545,0.5118455598455598
1111,0.576348421957001,0.8247200574513924,0.1797752808988764,0.07353504404442743,0.7919501244146592,0.9458841698841699,0.5236588025640344,0.1665352468064974,0.6066641133665263,0.5947174883152775,0.5102702702702703
1111,0.5790616444534484,0.8305715881586296,0.19106566200215286,0.06798161623898889,0.7945042225644824,0.9535752895752896,0.4929914620847408,0.16417548286906727,0.6478360781309843,0.5649869684022265,0.46801544401544404
1111,0.5717064631518863,0.8351996169907173,0.20122699386503068,0.06281118345461509,0.796334139859167,0.9597837837837838,0.5060510147086204,0.16145067207709865,0.6095365760245117,0.578366837122969,0.48935907335907336
1111,0.5757920470122693,0.8364763145995691,0.1688125894134478,0.045193412485637685,0.7938065316951187,0.9641081081081081,0.5844615261855999,0.1718306304032309,0.5214477211796247,0.6484524899015828,0.5946254826254826
1111,0.5784108279642557,0.8298268478867995,0.1885593220338983,0.06817311374952126,0.7940949021457104,0.9526795366795366,0.5743543367821901,0.17221039829735482,0.5423209498276522,0.6399690545107409,0.5795212355212355
1111,0.5684266298360515,0.8239753171795622,0.17863720073664824,0.07430103408655687,0.7916297811744493,0.9448957528957529,0.5370907253238291,0.16507203343231056,0.574875526618154,0.6073348520166862,0.530996138996139
1111,0.5762233910881939,0.8255445913237758,0.19122401847575057,0.07927996936039831,0.793379264147513,0.9459150579150579,0.5637949836423118,0.17045990566037736,0.5536193029490617,0.6309152080213551,0.5654362934362934
1111,0.5748011486893141,0.8246934595845413,0.1817759181775918,0.07487552661815397,0.7921531670163554,0.9456370656370656,0.5299358991408889,0.16703214419425577,0.5980467253925699,0.6005773760437267,0.518949806949807
1111,0.578190249449537,0.8278586057398196,0.1890547263681592,0.07276905400229797,0.7936992579594617,0.9496525096525097,0.5095087373992606,0.1650195124423496,0.6235158942933742,0.5812835722168705,0.4911196911196911
1112,0.5770842219360028,0.8279383993403729,0.19179436480474543,0.07430103408655687,0.7940021335239034,0.9494980694980695,0.42910338590845015,0.16168138643559407,0.7432018383761011,0.49591495275229613,0.37844015444015444
1112,0.5777846917333704,0.8304385988243743,0.18955304254173397,0.0674071237073918,0.7943264392621036,0.9535135135135135,0.44189695986381894,0.16194071468405474,0.7229031022596706,0.5106271215322733,0.3965714285714286
1112,0.5729048885839387,0.8315557092321196,0.1932633903920486,0.06702412868632708,0.7949227809909747,0.9548725868725869,0.5675718807351651,0.16834956124534198,0.536384527001149,0.6342058244357534,0.5726023166023166
1112,0.5723415842389415,0.8303854030906721,0.18111540585311983,0.06281118345461509,0.7934979590051233,0.9541930501930502,0.47969252865920153,0.16312723172336027,0.6648793565683646,0.5515156475714428,0.4498223938223938
1112,0.5857043515036622,0.830013032954757,0.1922064244339126,0.06989659134431253,0.7944999762313243,0.9526177606177606,0.5097747160677714,0.16926235665281186,0.6472615855993872,0.5809763065138993,0.4875984555984556
1112,0.5696262648817225,0.8368752826023353,0.1973421926910299,0.05687476062811184,0.7962359809622568,0.9626872586872587,0.6092507380908051,0.16958615395352084,0.4653389505936423,0.6682810316850641,0.6324633204633204
1112,0.5871331062966452,0.8318216879006304,0.194675540765391,0.06721562619685945,0.7951137752698453,0.9551505791505791,0.5444051387078757,0.17011137585194216,0.5878973573343547,0.6136946564739029,0.5373899613899614
1112,0.5769031111321422,0.8292948905497779,0.18259023354564755,0.0658751436231329,0.7933854416555927,0.9524324324324325,0.5527302710322632,0.16976187763472714,0.570662581386442,0.6212037870732813,0.5498378378378378
1112,0.5740286551255529,0.8287363353459053,0.18746789933230612,0.06989659134431253,0.793739980309763,0.9511351351351351,0.556719951059925,0.16748024174802417,0.5518958253542704,0.6248102373146388,0.5574980694980695
1112,0.579526020740881,0.8341623001835253,0.17963314358001264,0.05438529299119112,0.7941981460868813,0.9599382239382239,0.5675984786020161,0.17124471191086219,0.5503638452700115,0.6341934202106737,0.5703783783783783
1112,0.5741646701141148,0.8316089049658217,0.1879572312886888,0.06396016851780927,0.7944200454037444,0.9554285714285714,0.5141899619650504,0.1659923175416133,0.6206434316353887,0.5857118297655589,0.497019305019305
1112,0.578615566159802,0.8285235524110967,0.1972318339100346,0.07640750670241286,0.7947026982267129,0.9498378378378378,0.5237917918982897,0.1665088881876512,0.6062811183454615,0.5948459946620152,0.5104864864864865
1112,0.5788195413227968,0.8285501502779478,0.18615384615384614,0.0695135963232478,0.7935643902623195,0.9509806949806949,0.5396175226746814,0.17009662099459577,0.5967062428188433,0.6093173823665172,0.5304092664092664
1112,0.577315290669561,0.8274064420033513,0.1871604938271605,0.0725775564917656,0.793397167647684,0.9491583011583011,0.612256297044977,0.1764868603042877,0.4887016468785906,0.6709894643876224,0.6321853281853281
1112,0.5771401717414739,0.8270606697342873,0.18253968253968253,0.07047108387590961,0.792839222934944,0.9490965250965251,0.5093225523313031,0.1650628038897893,0.6240903868249713,0.5810962652676137,0.4908108108108108
1112,0.5745505102410503,0.8311567412293535,0.18895027624309393,0.06549214860206817,0.7944203948482292,0.9546563706563707,0.52182354975131,0.1672232077637483,0.6137495212562236,0.5929046772053345,0.506996138996139
1112,0.5850966729710506,0.8285501502779478,0.20175438596491227,0.07927996936039831,0.7951923377982977,0.9494054054054054,0.49142218794052717,0.16705792171705072,0.6677518192263501,0.5628788813362542,0.462980694980695
1112,0.5772347049681404,0.8272202569353938,0.19463087248322147,0.0777479892761394,0.794139529225631,0.9481081081081081,0.5188445886639892,0.1658356705100239,0.6114515511298353,0.590206968068502,0.5039073359073359
1112,0.5770662817985682,0.8351198233901641,0.19601742377100187,0.06032171581769437,0.795838593083817,0.9600926640926641,0.5463733808548554,0.16826464816372302,0.5746840291076216,0.615577587791601,0.5418069498069498
1112,0.5808335627853054,0.8290821076149693,0.18872802481902792,0.06989659134431253,0.7939457788563911,0.9515366795366795,0.515732638242413,0.16727309998462564,0.6250478743776331,0.5870517244767335,0.4981003861003861
1112,0.5716559551289541,0.8319546772348858,0.18792710706150342,0.06319417847567982,0.794489415130356,0.955953667953668,0.5274888953905896,0.16482283148949817,0.5905783224818077,0.5984769725184694,0.5173127413127413
1112,0.56679979120117,0.8251456233210096,0.18052930056710775,0.0731520490233627,0.7921416241476901,0.9464401544401544,0.4916083730084847,0.16183057448880234,0.6365377250095748,0.5639821034662301,0.46823166023166024
1112,0.5753260115726604,0.8250658297204564,0.19218537028623353,0.08100344695518959,0.7933676074606334,0.9450810810810811,0.530973215948081,0.16673826656642682,0.5945997702029874,0.601569253318451,0.5207104247104247
1112,0.5803857868921063,0.8233369683751364,0.1847246891651865,0.07966296438146304,0.7921099652271922,0.9432895752895752,0.5378886613293614,0.16881063992150877,0.5930677901187285,0.6078162182057438,0.528988416988417
1112,0.5745413479354498,0.8317418943000772,0.16626360338573157,0.052661815396399844,0.7924805489537562,0.9574054054054054,0.5159986169109237,0.16453798024716892,0.6093450785139793,0.5876218075774919,0.5009420849420849
1112,0.5846181125591313,0.8294012820171822,0.18893528183716074,0.06932209881271544,0.7940381037829912,0.952,0.566880336197037,0.1727606200449651,0.5591727307545002,0.6335475848462231,0.5681235521235521
1112,0.5741713185527816,0.828656541745352,0.19560878243512975,0.07506702412868632,0.7945600095037303,0.9502084942084942,0.5261590020480358,0.16651660399343254,0.6020681731137495,0.5970803107859382,0.5139150579150579
1112,0.5783728419561434,0.8298002500199484,0.1871345029239766,0.0674071237073918,0.7939478476097177,0.9527722007722008,0.49897598212623345,0.16424167694204686,0.637686710072769,0.5709950871948275,0.4766023166023166
1112,0.5742289334254099,0.8348006489879511,0.2026458208057727,0.06453466104940636,0.7964067204871231,0.9590424710424711,0.548581003803495,0.16695011337868482,0.5639601685178093,0.6176208910231951,0.5461003861003861
1112,0.5732643005756755,0.829640662818842,0.18620689655172415,0.06721562619685945,0.7938203760623577,0.9526177606177606,0.5035774130914701,0.16418507045068453,0.6292608196093451,0.5755730993232825,0.4833050193050193
1121,0.5756943078658896,0.8271670612016916,0.19473684210526315,0.07793948678667177,0.7941388514595754,0.948015444015444,0.5957656195973083,0.17300380228136883,0.5053619302949062,0.6577346302452478,0.6103474903474904
1121,0.5745668947384766,0.8302790116232678,0.18141836173721826,0.06319417847567982,0.7935021487257174,0.954007722007722,0.5157060403755619,0.1652747705949067,0.613941018766756,0.5872580290326356,0.49986100386100385
1121,0.579252452868692,0.8309971540282469,0.1776765375854214,0.05974722328609728,0.7933184146467683,0.9553976833976834,0.550629039551028,0.1706449974606399,0.579088471849866,0.6192871184354212,0.54603861003861
1121,0.5864858003486881,0.8277522142724153,0.19234543670264967,0.07506702412868632,0.7940176169331917,0.9491583011583011,0.5678644572705269,0.17275155832591274,0.5572577556491766,0.6343996001666928,0.5695752895752896
1121,0.5779280945332267,0.8302524137564168,0.18271334792122537,0.06396016851780927,0.7936198536695599,0.9538532818532819,0.5732372263744447,0.1722488038277512,0.5446189199540405,0.6390178437534049,0.5778532818532819
1121,0.5737794569751675,0.8256775806580312,0.1864406779661017,0.07583301417081578,0.7928992811326759,0.9466254826254826,0.5478894592653669,0.1665911664779162,0.5633856759862121,0.6170184387725326,0.5453899613899614
1121,0.5767316654072686,0.8324068409713541,0.18020154119739182,0.05821524320183838,0.7938702064305034,0.9572818532818533,0.5549644918477538,0.17004930627221648,0.5679816162389889,0.6231777780283315,0.5528648648648649
1121,0.5758122939923016,0.8338431257813124,0.18730933496034166,0.05878973573343547,0.7948134842876602,0.9588571428571429,0.4985770141234673,0.16471514316638788,0.6411336652623516,0.5705229141032347,0.4755830115830116
1121,0.5660249286875101,0.8235497513099449,0.1764436296975252,0.07372654155495978,0.7912818974464819,0.9444942084942085,0.47767109077851955,0.16019234395625118,0.6507085407889698,0.5500058215191312,0.44976061776061776
1121,0.5735280584518424,0.8285235524110967,0.19328993490235352,0.07391803906549214,0.794288805901608,0.9502393822393822,0.5065031784450887,0.16549578482537133,0.6315587897357334,0.5782749401033137,0.48633204633204635
