시간,사고율
2022-01-01,0.036615064032680666
2021-01-01,0.03622617263353104
2020-01-01,0.03641742853909278
2019-01-01,0.039413407191932294
2018-01-01,0.03911893780865854
2017-01-01,0.037474719503004975
2016-01-01,0.03880357063327685
2015-01-01,0.03409566348629646
2014-01-01,0.034522568316702314
2013-01-01,0.0323782163886073
2012-01-01,0.032524231551571504
2011-01-01,0.03499140483536736
