0.5 acc,0.5 prec,0.5 recall,opt acc,opt prec,opt recall,auc,opt threshold,data
0.5789886598673418,0.21508021390374332,0.570253792712321,0.5603024035375508,0.21352028042063095,0.6045654331490146,0.6041959614301526,0.48916290339000873,1111111
0.5812471768537669,0.21467552817852703,0.5633063944420814,0.5922069277036826,0.21657874059939386,0.5471430596909117,0.6026810066986593,0.5057742623987493,1111111
0.5899484107172575,0.21710416782285366,0.5546575925138238,0.5934907163064926,0.21787238822736463,0.5499787324542748,0.6019930462435374,0.5019169242275003,1111111
0.5928250481420726,0.22211188348229063,0.5708209272649937,0.6148634191569788,0.22765437980110761,0.542038848716858,0.6172197301753286,0.5122401147028826,1111111
0.5948933742243777,0.2158424856313663,0.5377853395718134,0.5059791265482728,0.20579536199579923,0.680703246845314,0.6002033791321618,0.4497090832196594,1111111
0.5867627130732472,0.2133540545040795,0.5450163051183894,0.5327722701661793,0.20738504412447747,0.6330639444208138,0.5976968116662542,0.47081949681113744,1111111
0.5885695266623874,0.21659572115650394,0.5555082943428329,0.5552623445783705,0.21287079925101016,0.6125053168864313,0.6072422644997462,0.4802751526481237,1111111
0.5834343722511471,0.21562449068289238,0.5627392598894088,0.5587095547155457,0.21306407379705808,0.605841485892528,0.6053251480314733,0.484408905978734,1111111
0.600266267265768,0.22122579539612727,0.5491280306252658,0.6073508784442384,0.22325554190793706,0.5411881468878491,0.6098419106359719,0.5041885692003104,1111111
0.5889736823336424,0.21175940527145753,0.5331064795122643,0.564320186387086,0.21048846884791206,0.5810293492131008,0.5973666149466197,0.48576144935401355,1111111
0.582245679100397,0.21407991301984236,0.5583439671061959,0.562846206880156,0.21296530767282856,0.5962001984970934,0.6023455614330361,0.4883466338920599,1111111
0.5920880583886076,0.21891515994436717,0.5579186161916915,0.5650334022775361,0.2160428347729454,0.6064086204452006,0.6082943711814651,0.4835721578013892,1111111
0.5729500986615315,0.20822635857937527,0.551963703388629,0.5049330765756128,0.20224864864864864,0.6631220757124627,0.5919042393064824,0.46411742476777074,1111112
0.5803437700591969,0.20825763831544178,0.5363675031901318,0.5575446354278106,0.20673906424439256,0.5776265418970651,0.591014323225306,0.48815563140045426,1111112
0.5841238142785822,0.2084450402144772,0.529136537643556,0.5990538002520029,0.21141176470588235,0.5095703955763505,0.589677908153118,0.507314981309876,1111112
0.583244181347027,0.20859987762140514,0.5316886431305827,0.5632265886883959,0.20735301721909097,0.5685523890543032,0.5884218816904028,0.48968575785812485,1111112
0.5923733447447875,0.20733051093197238,0.5068765064511556,0.47790219432755626,0.19870654810024252,0.6970083652346519,0.5882178404152864,0.43657670637565044,1111112
0.5866913914842022,0.20803662258392674,0.52190557209698,0.564272638661056,0.2052903967797585,0.5567843470863463,0.5851624333862926,0.48827239805699335,1111112
0.582388322278487,0.21358905900942626,0.5557918616191692,0.5827449302237121,0.21370131995200176,0.5555082943428329,0.5961137675800473,0.5001639164625983,1111112
0.5739723747711766,0.20735713901007163,0.5458670069473983,0.5496754867698452,0.20482645612989722,0.584857507443641,0.5881313851994162,0.488754656111964,1111112
0.5863585574019923,0.21206723811644218,0.5401956614206721,0.5545491286879205,0.2088897747657963,0.5943570112009074,0.5955497756752814,0.4833192444014546,1111112
0.5769441076480517,0.20563411158610106,0.531972210406919,0.5345553098923044,0.20131635427099728,0.5984687367077839,0.585042255452484,0.481068234796112,1111112
0.5761833440315717,0.20627044711014178,0.5363675031901318,0.47535839098495114,0.19855450712708292,0.7011200907415285,0.5912571251745415,0.4444341322441578,1111112
0.5752086156479567,0.20695821817590634,0.5414717141641855,0.5138958229322682,0.20166607270135425,0.6418545299872395,0.5898763566489054,0.4698724550292782,1111112
0.5830777643059221,0.20692161467069217,0.5247412448603431,0.45201245750421987,0.1967163386797103,0.7355735148163902,0.587733949583909,0.43443702880703916,1111112
0.5708817725792263,0.20512683005309165,0.5423224159931944,0.5237144283574638,0.2012153017539014,0.6197362824330073,0.5872185026797351,0.4791338142834818,1111112
0.5727361338943965,0.20712408132610913,0.547426626967248,0.5071678196990229,0.20102304026581558,0.6519211682971785,0.5895622336013615,0.4682855498429151,1111112
0.5753750326890616,0.20839628750269804,0.5475684106054162,0.5783229917029218,0.20900969604532085,0.5440238196512123,0.589771887904827,0.5012558808177245,1111112
0.5751135201958967,0.20798920377867747,0.5462923578619028,0.5936333594845826,0.21192471020314474,0.5236069757549979,0.5890827003590922,0.5091085530228638,1111112
0.5904476618405725,0.21237136718308267,0.5325393449595917,0.5377172336732996,0.20626718498151134,0.6169006096696441,0.5950033275214597,0.47257132209553454,1111112
0.5897106720871075,0.21225962894039363,0.5336736140649369,0.4776406818343913,0.20067413025159503,0.7090599744789451,0.5962461637725349,0.44377414732912873,1111112
0.583220407484012,0.209879277882379,0.5373599886573089,0.5743527565794165,0.20947791164658636,0.5546575925138238,0.5904725890433443,0.49407313313523815,1111112
0.5851460903882272,0.21156300282971757,0.5406210123351766,0.527708437343984,0.20567832039325584,0.6347653480788317,0.5953021099114377,0.4692300956646316,1111112
0.580843021182512,0.20894783182918777,0.5383524741244861,0.5743765304424316,0.20852138405329895,0.5502622997306111,0.5885647304270238,0.4963693470305023,1111112
0.5889499084706273,0.21070479850788448,0.5285694030908833,0.5061693174523928,0.20254975933394043,0.6622713738834538,0.5948859965998656,0.45792820140019497,1111112
0.5811283075386919,0.2056824512534819,0.5234651921168297,0.5376221382212396,0.202362658470995,0.5974762512406069,0.5846092828068447,0.4780487346584079,1111112
0.5786320519221169,0.20899918189255523,0.5433149014603714,0.5013669971233625,0.2007137635980565,0.6618460229689493,0.5890064951971552,0.4587823624761893,1111112
0.5753988065520766,0.20704798048251558,0.5414717141641855,0.5568076456743456,0.204799021855418,0.5699702254359846,0.5864890803312237,0.49003523965603135,1111112
0.5901861493474074,0.210636968009546,0.525591946689352,0.5354111689608444,0.20462608202071803,0.6133560187154402,0.5915778534524154,0.4747383565836405,1111112
0.5845992915388821,0.20929583751813413,0.5318304267687509,0.5829826688538621,0.20937707825315893,0.5356585849992911,0.5854320247890124,0.49900608954982595,1111112
0.5922307015666975,0.2135035460992908,0.5335318304267688,0.5722368827710814,0.21134564643799472,0.5678434708634623,0.5967931424506814,0.4894333902871012,1111112
0.5783229917029218,0.20757608933654478,0.5376435559336452,0.4801131635879514,0.19872290234676862,0.6927548560896073,0.5914412454637639,0.4479917783352182,1111112
0.5781803485248318,0.2097947659897926,0.5478519778817524,0.5038632527399377,0.20242095287326614,0.6662413157521622,0.5947310632480975,0.4637935606495985,1111112
0.5676009794831562,0.20512684709496318,0.5491280306252658,0.5958918764710077,0.21108593341467666,0.5150999574649086,0.5863050045898454,0.5128458360750294,1111112
0.582459643867532,0.2102448169386855,0.5406210123351766,0.54461165394765,0.20651857600155205,0.6037147313200056,0.5919806510084235,0.4780778874502784,1111112
0.5789886598673418,0.20795878096908574,0.5379271232099816,0.5377410075363146,0.20597029092117128,0.6153409896497944,0.5926887227902276,0.4770266735834752,1111112
0.5733542543327865,0.20659376178419436,0.5437402523748759,0.6260371347740294,0.21653054557334203,0.469870976889267,0.5869354618779192,0.5238366029388407,1111112
0.5881178232651023,0.20771682221716367,0.5175102793137671,0.5150607422200033,0.20074449477508186,0.6346235644406636,0.5848746219153604,0.46483178556337096,1111112
0.579963388250957,0.2111878979158731,0.5502622997306111,0.5131826070418182,0.2040042335508908,0.6558911101658869,0.596608993812831,0.47001238502277015,1111112
0.5838860756484321,0.20914050322867958,0.5326811285977598,0.54470674939971,0.20621661000485672,0.6020133276619878,0.5915712563216935,0.48168822482449936,1111112
0.581936618881202,0.20682552054336933,0.5267262157946973,0.5611582626060909,0.20441588058463772,0.5591946689352049,0.5847591417541962,0.4885388315183546,1111112
0.5695266623873714,0.20672821818953624,0.5523890543031335,0.5690987328531013,0.2067485962496027,0.5533815397703105,0.5895216565901469,0.499655466055057,1111112
0.5668877635927062,0.20737013157205011,0.5608960725932227,0.5176996410146685,0.20377831497895962,0.6453991209414434,0.5915510558993231,0.47914981086031183,1111112
0.5788935644152818,0.2072072072072072,0.5348078831702822,0.5158690535625133,0.2014265847202907,0.6366085353750177,0.589605991733621,0.46522337704371947,1111112
0.565247367044671,0.20542269771344662,0.5553665107046647,0.5507453106055203,0.20446152310609841,0.5808875655749327,0.5868011501281378,0.4942905369388374,1111112
0.5886883959774624,0.21096570397111913,0.5302708067489011,0.49720657109573735,0.20102655467888353,0.6719126612788884,0.5908038346622158,0.4541617130895377,1111112
0.580961890497587,0.2115143246930423,0.5495533815397703,0.5656515227159261,0.2098401365823374,0.5750744364100383,0.5938826981559988,0.4927850849921276,1111112
0.5721893350450514,0.20808878454807384,0.552956188855806,0.5128022252335782,0.2022596366858662,0.6472423082376294,0.5951873425157779,0.47072416003527184,1111112
0.5811045336756769,0.20527695654599207,0.5217637884588119,0.46967643772436585,0.1952125959079284,0.6926130724514391,0.5807710324647273,0.44279499894263685,1111112
0.5691938283051613,0.20576350489153553,0.5487026797107614,0.5244514181109289,0.20133763837638377,0.6188855806039983,0.5853432125872121,0.4795748522057611,1111112
0.5781803485248318,0.20618953386103783,0.5318304267687509,0.5346266314813494,0.20188553471097992,0.6011626258329789,0.5835561353254968,0.47870217999929593,1111112
0.5788697905522668,0.20764547797948774,0.5367928541046363,0.5930390129092076,0.21012614480732678,0.5172267120374309,0.5897886824420302,0.5070404615142825,1111112
0.5840287188265221,0.21145982981544922,0.5426059832695307,0.6318141834866747,0.22131905894792492,0.4748334042251524,0.5968791278892871,0.5228342089702249,1111121
0.5921831538406676,0.21739130434782608,0.5508294342832837,0.5650571761405511,0.21344820554649266,0.5936480930100666,0.6026974448531102,0.484529848919505,1111121
0.5726648123053515,0.21378406708595388,0.5783354600879058,0.5378123291253596,0.20939288730411937,0.6327803771444775,0.6008038455966865,0.4828303113276501,1111121
0.5855740199224972,0.21665301665301664,0.5625974762512406,0.5418301119748948,0.21051883439943142,0.6299447043811144,0.602036828674621,0.47529531166544425,1111121
0.582483417730547,0.21608040201005024,0.5669927690344534,0.5484154720300501,0.21165733050028973,0.6214376860910251,0.6074980906186573,0.48312117774806473,1111121
0.5904001141145425,0.21591289782244555,0.5482773287962569,0.5718565009628415,0.2139425587467363,0.5808875655749327,0.5982397567396129,0.49110800464704196,1111121
0.5904476618405725,0.2087150710032066,0.5168013611229264,0.5080474526305779,0.20106075216972036,0.6503615482773288,0.5869955164214895,0.4534756047510722,1111121
0.5776097758124717,0.20765116786727789,0.5394867432298313,0.5115422104937831,0.20267947644440526,0.6520629519353467,0.5873602498696672,0.46444510151979973,1111121
0.5709768680312864,0.2067125553599061,0.549269814263434,0.5360292893992344,0.2038119682494415,0.6079682404650504,0.5892225967885946,0.4835673021377471,1111121
0.581746427977082,0.21414623562594923,0.5597618034878775,0.5973658559779379,0.21741865385715103,0.5390613923153268,0.5985367774648493,0.508899502261619,1111121
0.5810569859496469,0.2103907491642462,0.5443073869275485,0.4814207260537765,0.20065709418349964,0.7014036580178648,0.5988940957218963,0.44832566918667716,1111121
0.5875710244157574,0.2137892688351404,0.5451580887565575,0.5656277488529111,0.21132269686052496,0.5821636183184461,0.5973694538592264,0.4874963263754317,1111121
0.582673608634667,0.2121594210843704,0.5487026797107614,0.5706915816751064,0.21162412871442796,0.5725223309230115,0.5934395017801521,0.4936629605144365,1111121
0.5840287188265221,0.21203264585860815,0.5451580887565575,0.5392863086322897,0.20741549563235853,0.6194527151566709,0.5968666139949157,0.47934548842810526,1111121
0.5711670589354064,0.20940690968731812,0.5611796398695591,0.582245679100397,0.21153951626172324,0.5468594924145753,0.5918755383455085,0.5051421147442537,1111121
0.5967239616765329,0.21417858790955238,0.526442648518361,0.545396191427145,0.20849234336505482,0.6119381823337586,0.5981464857036046,0.46810926569324113,1111121
0.5827924779497421,0.21205969494129265,0.5479937615199206,0.5967952832655778,0.21552862803652442,0.5321139940450872,0.5947317517147781,0.5084083475690515,1111121
0.5790362075933718,0.2132629992464205,0.5617467744222316,0.5650809500035661,0.2117544489460998,0.5854246419963136,0.6005319579550968,0.49148294421985905,1111121
0.5875472505527423,0.2124022346368715,0.5390613923153268,0.5131112854527732,0.20387278902562744,0.6553239756132142,0.5959149627015077,0.4597021052288226,1111121
0.5772293940042318,0.21398869815545368,0.5691195236069757,0.5904238879775575,0.21681046479265237,0.5522472706649653,0.5997275332364378,0.5061490448508947,1111121
0.5949171480873927,0.21633905238041132,0.5399120941443357,0.5751372940589117,0.21459476572393416,0.576634056429888,0.5997989636794543,0.4896257356494722,1111121
0.5916601288543375,0.21762900976290098,0.5530979724939742,0.599386634334213,0.21941580756013745,0.5431731178222033,0.6014752524779434,0.5045894230658075,1111121
0.5912559731830825,0.2138503217067389,0.5372182050191407,0.5632028148253809,0.21007068947853705,0.5814547001276053,0.5943451128767446,0.48513288787299647,1111121
0.5954877207997528,0.21161417322834647,0.518219197504608,0.5231914033711338,0.2052676911918038,0.6419963136254077,0.598695586479049,0.45629069874621975,1111121
0.5812709507167819,0.21163298743855816,0.5494115979016021,0.5675296578941113,0.2103702933222384,0.5735148163901885,0.5954708935928983,0.49207862843673805,1111121
0.5876423460048024,0.21366570220342757,0.5444491705657167,0.5692889237572213,0.21205496564647094,0.5776265418970651,0.598023971032886,0.48900257126811547,1111121
0.5922069277036826,0.2151077513257362,0.5406210123351766,0.5371942086869695,0.20902868929308083,0.6322132425918049,0.599215577263315,0.47154101258852366,1111121
0.5660319045241662,0.2091404829914308,0.5709627109031618,0.5545253548249055,0.20826883706995555,0.5913795547993762,0.5960604154621031,0.49279375682355486,1111121
0.5894967073199724,0.21574084381609707,0.5495533815397703,0.5573544445236907,0.21208802150751768,0.603998298596342,0.6018831872103301,0.4827500595163115,1111121
0.5835294677032071,0.21393034825870647,0.554799376151992,0.5793214939495519,0.21343171046962517,0.5618885580603998,0.5977847977080377,0.497620674788096,1111121
0.5830064427168771,0.21229080932784636,0.5485608960725932,0.5840524926895371,0.21248829910247233,0.5471430596909117,0.5920245346846071,0.5005859818596713,1111121
0.5787509212371919,0.21303271631510978,0.5613214235077272,0.5706202600860614,0.21219410165237398,0.5753580036863746,0.5972512684289875,0.49589908311866365,1111121
0.5894253857309274,0.2161155876632398,0.5513965688359563,0.5908042697857975,0.21646664806028468,0.5498369488161067,0.5979918682365488,0.5007014868391976,1111121
0.5961296151011578,0.21393607831845668,0.5267262157946973,0.5153460285761834,0.20498296234013363,0.6567418119948958,0.5975654927216315,0.4526639148040499,1111121
0.5864536528540523,0.21214651525272768,0.5403374450588402,0.5372417564129995,0.2074021687883074,0.6237062243017156,0.5974551112637078,0.47189636704379845,1111121
0.5885457527993724,0.2145640797238615,0.5464341415000709,0.5658179397570311,0.2120916375590713,0.5854246419963136,0.5992854404321821,0.4856058601677023,1111121
0.5859781755937522,0.21363033384921512,0.5479937615199206,0.5858117585526472,0.2136742696194842,0.5485608960725932,0.5949986499978354,0.4998243222179679,1111121
0.5828637995387871,0.20938348196975573,0.5359421522756274,0.525925397617859,0.2036151228037899,0.627676166170424,0.5901675497061807,0.47023256160406973,1111121
0.5801060314290469,0.21034237973024628,0.5461505742237346,0.5707391294011364,0.20920767482425076,0.5611796398695591,0.5897121613953811,0.49524918434436704,1111121
0.582198131374367,0.20902704795619226,0.5358003686374593,0.5946794094572427,0.21163166397415187,0.520062384800794,0.5898044645282324,0.5055998542707305,1111121
0.5877612153198774,0.21515201860774216,0.5508294342832837,0.5691700544421463,0.2133126133126133,0.583865021976464,0.6021328130793118,0.4886704485717775,1111121
0.5880940494020873,0.21338094972378774,0.5421806323550262,0.5482966027149752,0.20848177248548144,0.6056997022543599,0.5966915956401917,0.4806683859485401,1111121
0.581912845018187,0.20592997933999665,0.5228980575641571,0.5309179088510092,0.20160986631519487,0.6072593222742095,0.5825753416424782,0.4744373934878332,1111121
0.5882842403062074,0.21411463265192446,0.5450163051183894,0.5844804222238071,0.2138975794500247,0.5525308379413015,0.5946194749485806,0.4978780391396443,1111121
0.5853125074293322,0.21301513644901116,0.5467177087764072,0.5677436226612462,0.21122009445222897,0.5770594073443924,0.5980495698439932,0.4898325909788015,1111121
0.5836483370182821,0.2103135039326465,0.5383524741244861,0.5404274540570098,0.20570469798657717,0.6083935913795548,0.5918534345152565,0.4774640736436631,1111121
0.5770392031001117,0.21322508279030017,0.5660002835672764,0.5612058103321209,0.21132037262049413,0.5918049057138807,0.5976666001283868,0.491840158601,1111121
0.5798207450728668,0.2119338215351234,0.5539486743229831,0.6050685875947983,0.2169716349854918,0.5194952502481214,0.5973486095180194,0.512404318315625,1111121
0.5756840929082566,0.2113790706379338,0.5604707216787183,0.5375508166321946,0.20741894379158998,0.623139089749043,0.5967724479522227,0.4806079360935656,1111121
0.5830302165798921,0.21058732612055642,0.5409045796115128,0.47882937498514133,0.20035468139131837,0.7048064653339005,0.5958839614518596,0.4419841006411902,1111121
0.5674583363050663,0.20304920304920304,0.5400538777825039,0.5189121080284336,0.1996901908970796,0.6214376860910251,0.5788836294084293,0.4804253425998018,1111122
0.5884506573473124,0.2027011361001623,0.4958173826740394,0.5340085110429593,0.20021024464831805,0.5940734439245711,0.5791921353778202,0.4767939633971668,1111122
0.5735919929629365,0.20556246956333532,0.5386360414008223,0.5060266742743028,0.19873567759778743,0.6418545299872395,0.5837080839717141,0.46537654150194696,1111122
0.5722368827710814,0.20629295532646047,0.544732737842053,0.49929867104105746,0.19916673825272743,0.6574507301857365,0.5855167790872009,0.46623983680470493,1111122
0.5521955162494354,0.201982902524154,0.5661420672054445,0.5064308299455579,0.1988047108454913,0.641429179072735,0.5786327319009905,0.4815208157500535,1111122
0.5624182773458859,0.20408695198874002,0.5550829434283284,0.5297054418372441,0.20121121074127976,0.607684673188714,0.5828271827542499,0.48644147870835674,1111122
0.5755176758671516,0.20203023281474125,0.5192116829717851,0.5249268953712288,0.198994319769066,0.6059832695306961,0.5776500064614623,0.4762281085790993,1111122
0.5772531678672468,0.20353688864327163,0.5221891393733163,0.5510068230986853,0.20129247235825717,0.5652913653764355,0.5825349853455817,0.4870381051245341,1111122
0.5671492760858712,0.20070838252656434,0.5302708067489011,0.48600908161567175,0.19625505650777764,0.6672338012193393,0.5800078792986695,0.45810842992142387,1111122
0.5768014644699617,0.20374862183020948,0.5240323266695024,0.5153935763022134,0.1987889195173754,0.6237062243017156,0.5822142813665319,0.470079866638986,1111122
0.5681953260585313,0.20483528161530287,0.546575925138239,0.5222166749875187,0.20140097060708725,0.6237062243017156,0.5851756235979325,0.4795387977425527,1111122
0.5745191736205216,0.20306681270536692,0.5257337303275202,0.5850272210731522,0.2051252976527951,0.5129732028923862,0.5788499795869629,0.5037996953547146,1111122
0.5690274112640563,0.20859864231963374,0.562030341698568,0.5718802748258565,0.2093084965239081,0.5591946689352049,0.5910141490837338,0.5011421451730571,1111122
0.5691938283051613,0.2046958377801494,0.5438820360130441,0.5848845778950622,0.2075747358957069,0.523748759393166,0.5832950444613807,0.5068164417087409,1111122
0.5790362075933718,0.20630720035285036,0.5305543740252375,0.46679980029955065,0.19778275740063686,0.7133134836239898,0.5879581507833556,0.4533800945924318,1111122
0.582673608634667,0.20656122506007937,0.5240323266695024,0.5075006537812329,0.20156393342361628,0.654189706507869,0.5849096486701881,0.46179017912961473,1111122
0.5752086156479567,0.20152343103162776,0.5176520629519353,0.526614839645294,0.1982730301750434,0.5990358712604565,0.5748700590011896,0.48036581534197087,1111122
0.5846230654018971,0.20833100050389117,0.5275769176237062,0.48852911109526187,0.19899254818700304,0.6777257904437828,0.5868525097425122,0.4561792517726819,1111122
0.5958205548819627,0.20710163702744083,0.4986530554374025,0.5147516820008083,0.1999550763701707,0.6310789734864597,0.5821329856009624,0.46432152581594094,1111122
0.5712621543874664,0.2052713511192227,0.5421806323550262,0.5674107885790363,0.20544541369283637,0.5509712179214519,0.5823274814880421,0.4978790819996983,1111122
0.5677911703872762,0.2019606792735844,0.5345243158939459,0.5911371038680076,0.20629957732615367,0.5051751027931377,0.5804764861697371,0.5095945297144462,1111122
0.562727337565081,0.19910846953937592,0.531972210406919,0.4561966573948601,0.19197071765118182,0.698993336169006,0.573156773218225,0.45281098729120733,1111122
0.5738059577300716,0.20652056569146066,0.5424641996313625,0.4929985973420821,0.19955374058013725,0.6720544449170566,0.5869764215956123,0.4609651297939154,1111122
0.5794879109906569,0.20781361613275454,0.5362257195519637,0.5398568813446497,0.203794664355196,0.6000283567276337,0.5881725514571134,0.4801176443031023,1111122
0.5738059577300716,0.20642548596112312,0.542038848716858,0.565294914770701,0.20566037735849058,0.5563589961718418,0.5853221050087449,0.49572604649463764,1111122
0.5421867199201198,0.20094099196236032,0.5813129164894372,0.507738392411383,0.19824956902267604,0.635899617184177,0.5821541863249216,0.48678889192809366,1111122
0.5671017283598412,0.20580168776371308,0.5532397561321424,0.5301809190975442,0.20187661271405113,0.6100949950375727,0.5800912040160449,0.4850894855942329,1111122
0.5656277488529111,0.203948062915655,0.5478519778817524,0.5399757506597247,0.20281308908115422,0.59492414575358,0.5862142282331033,0.48807638650177704,1111122
0.5764448565247368,0.2042319318494092,0.5268679994328654,0.5429712573996148,0.201968754591312,0.5847157238054729,0.5817106619149507,0.48450399108646314,1111122
0.564225090935026,0.20180866254164684,0.541046363249681,0.5143475263295533,0.19754873140066032,0.6193109315185028,0.5798537842563303,0.4791997453677995,1111122
0.5701685566887763,0.2034317680598139,0.5362257195519637,0.47709388298504624,0.1965721712289822,0.6862328087338722,0.5809752681304359,0.4584491531772271,1111122
0.5655088795378361,0.2026389698479148,0.5421806323550262,0.5611344887430758,0.20252438324727481,0.5505458670069474,0.5831993617670882,0.4978379313223161,1111122
0.5769916553740817,0.2088484059856864,0.5461505742237346,0.5484392458930651,0.20569823039384827,0.5916631220757125,0.5895852040896703,0.4857564727282544,1111122
0.5713572498395264,0.20266536648789207,0.5304125903870693,0.6045455626084683,0.2080209666605717,0.4839075570679144,0.5784525885192997,0.5160717816187816,1111122
