numeric_name,auc,accuracy,precision,recall,f1-score,specificity,opt_accuracy,opt_precision,opt_recall,opt_f1-score,opt_specificity
11111,0.5573360374654898,0.7927228236295449,0.17627801561319567,0.13404825737265416,0.7805838904248706,0.8989652509652509,0.5398037077426391,0.16052158273381295,0.546916890080429,0.6100509185759626,0.5386563706563706
11111,0.555883602045992,0.7947442615102269,0.1797175866495507,0.13404825737265416,0.7818675803045905,0.9013127413127413,0.540787828816129,0.15939815600429888,0.5396399846801991,0.6109863549124437,0.540972972972973
11111,0.5620513065453702,0.7947442615102269,0.18425715008858518,0.13941018766756033,0.7825000009972694,0.9004478764478765,0.5740883581136793,0.16464665299272796,0.5072769054002298,0.6397312963330275,0.5848648648648649
11111,0.5636483070584947,0.7970582759262708,0.19238630556974962,0.1441976254308694,0.7845399073784033,0.9023629343629344,0.4665265845679177,0.1572161375294607,0.6514745308310992,0.5389506923866964,0.4366949806949807
11111,0.5568378570615262,0.7939197276378435,0.17747701736465782,0.13309076981999235,0.7812304819289492,0.9005096525096525,0.5358406255818283,0.1599087824684354,0.5505553427805439,0.6065058819002254,0.5334671814671814
11111,0.5606705932282341,0.7978030161981009,0.18401486988847585,0.13270777479892762,0.7836490448496061,0.9050810810810811,0.5415857648216613,0.16204354920384853,0.5515128303332056,0.6115785333290612,0.539984555984556
11111,0.5636326264438098,0.7957549804505679,0.18732501908882668,0.14094216775181923,0.7833248451020505,0.9013745173745173,0.5303614650105062,0.16229428059312367,0.5721945614707009,0.6013429770448094,0.5236138996138996
11111,0.5600265907971769,0.8006223900843152,0.18677685950413223,0.12983531214094216,0.7850859399080402,0.9088185328185329,0.592281299039817,0.16561900350691458,0.4793182688625048,0.6546834963623425,0.6105019305019305
11111,0.5633387583567591,0.7998244540787829,0.19098712446351931,0.13634622749904252,0.7853743430741921,0.9068416988416989,0.5253078703088012,0.1601249125074032,0.5695135963232478,0.5968278646606147,0.5181776061776062
11111,0.5637794806350915,0.7909407665505227,0.18170849420849422,0.1441976254308694,0.7806214826064333,0.8952586872586873,0.5311062052823363,0.16349335503119067,0.5771734967445423,0.6019431611839359,0.5236756756756756
11111,0.5447025311682531,0.7918982897571615,0.1734437751004016,0.1323247797778629,0.7798578860859903,0.8982857142857142,0.5457350320504295,0.1558200290275762,0.5139793182688625,0.6155029261806442,0.5508571428571428
11111,0.5630501486878354,0.7957549804505679,0.1878017789072427,0.1415166602834163,0.7833921172248405,0.9012818532818533,0.5579700508019256,0.16414215830730242,0.5333205668326312,0.6259837532867604,0.5619459459459459
11111,0.5507308520973783,0.7993456924754635,0.18104395604395604,0.12619685944082726,0.7838285649188477,0.9079227799227799,0.4241029869404474,0.15293620616814532,0.6932209881271544,0.4932360078378386,0.3806949806949807
11111,0.554892739212923,0.7947708593770779,0.18778167250876315,0.1436231328992723,0.7830077137277952,0.8997992277992278,0.5574380934649041,0.16006669445602334,0.514745308310992,0.625594905214693,0.5643243243243243
11111,0.5580381220526759,0.7958613719179721,0.18266494178525228,0.13519724243584832,0.7827141413382832,0.9024247104247104,0.5538473814400086,0.16174748184586554,0.5289161240903868,0.6224471532082414,0.5578687258687258
11111,0.559839346157998,0.7928292150969493,0.18347718865598028,0.14247414783607812,0.7816325773782511,0.8977297297297298,0.5077000824533873,0.15894039735099338,0.5928762926081961,0.580271770775442,0.49396138996138994
11111,0.5681427876418301,0.7973508524616326,0.1915057915057915,0.14247414783607812,0.7845252650929907,0.902980694980695,0.6186663829560869,0.1711523197921928,0.45423209498276523,0.6756238365218828,0.6451891891891892
11111,0.560841757991509,0.7958879697848232,0.18692543411644535,0.14017617770968976,0.7833199171815639,0.9016525096525096,0.5562677873234566,0.16273321170031194,0.5294906166219839,0.6245334678015062,0.5605868725868726
11111,0.5539483799606358,0.8003564114158045,0.18505239933811363,0.1284948295672156,0.7847518653637973,0.9087258687258687,0.474426151022688,0.15549763033175357,0.6283033320566833,0.5475681960847391,0.4496061776061776
11111,0.5598231065776068,0.7918450940234594,0.17498751872191712,0.1342397548831865,0.7800490464029869,0.8979150579150579,0.5379684549299146,0.1621336003114745,0.5582152432018384,0.6083097630215355,0.5347027027027027
11111,0.5588045202284958,0.7966061121898024,0.18596218596218597,0.13749521256223668,0.7834613986000765,0.902918918918919,0.48003830092826555,0.15805050360399064,0.6340482573726541,0.5528651061334112,0.4551969111969112
11111,0.5604500975232496,0.7915259196212464,0.17893961708394698,0.13960168517809268,0.7804691722410874,0.8966795366795367,0.5376226826608506,0.16239173884077282,0.560130218307162,0.607981591965121,0.533992277992278
11111,0.5549628406104852,0.7964199271218448,0.17081754195993504,0.1208349291459211,0.7813221345359992,0.9053899613899614,0.5524376944969014,0.1614051467584758,0.5296821141325163,0.6212239123066043,0.5561081081081081
11111,0.5628171901178413,0.7934941617682262,0.18461538461538463,0.14247414783607812,0.7820578150907728,0.8985019305019305,0.5024603026837248,0.16052366565961732,0.6104940635771735,0.5749767359058288,0.485034749034749
11111,0.5550537479537863,0.7908609729499694,0.17435265104808878,0.1353887399463807,0.7795579607042223,0.8965868725868726,0.6145171157273187,0.1639237294279707,0.43297587131367293,0.6719894341076156,0.6437992277992278
11111,0.5667601105509953,0.79852115860308,0.18211294244798704,0.12906932209881272,0.7836613737071256,0.9065019305019305,0.5180200547916057,0.16234752107219516,0.5938337801608579,0.5897832128560743,0.5057915057915058
11111,0.5591163846453008,0.7957283825837168,0.17521141649048627,0.12696284948295672,0.7816392239707057,0.9035984555984556,0.45647259089820996,0.15694763902043024,0.6664113366526235,0.5282539996067719,0.4226100386100386
11111,0.555225989243607,0.7911535494853312,0.1823671497584541,0.14458062045193412,0.7808012586311742,0.8954440154440154,0.5613479798920127,0.16269603735184965,0.5204902336269629,0.6289260042196886,0.5679382239382239
11111,0.5582813460722308,0.7977232225975477,0.1848717270563343,0.13385675986212178,0.7837370550317878,0.9048030888030888,0.5134186238263692,0.1591572799332499,0.5844504021447721,0.5857308094769721,0.50196138996139
11111,0.5628592633778386,0.7957017847168657,0.18563027358731782,0.1390271926464956,0.783065930870642,0.9016216216216216,0.5109716200760699,0.16103615202389535,0.5988127154346994,0.5831834391293214,0.4968030888030888
11112,0.5605855180562189,0.804612070111977,0.18088942307692307,0.11528150134048257,0.7857472868229003,0.9157992277992278,0.5306274436790169,0.1615363661127758,0.5677901187284565,0.6016421586251041,0.5246332046332046
11112,0.5602581977940078,0.8020852727611245,0.1872004510854243,0.1271543469934891,0.7856784002383924,0.910949806949807,0.5455754448493231,0.16196500826352084,0.5442359249329759,0.615149753549437,0.5457915057915058
11112,0.5630510891698177,0.8070590738622763,0.195078031212485,0.124473381846036,0.7884800281382891,0.9171583011583011,0.5846211133867064,0.16551901666773924,0.4925315970892378,0.6484660156639559,0.5994749034749035
11112,0.5619078771280992,0.8087879352075964,0.19522776572668113,0.12064343163538874,0.7890708413131937,0.9197837837837838,0.5410006117509376,0.16081393382560172,0.5463423975488318,0.6111118811392547,0.5401389961389962
11112,0.5635955690877177,0.801553315424103,0.18824839877471455,0.12945231711987745,0.7856282438122861,0.90996138996139,0.5031252493550017,0.16004041424602172,0.6066641133665263,0.5756918223137903,0.4864247104247104
11112,0.5588785432584743,0.8040535149081044,0.17010150722854506,0.10589812332439678,0.7841570751669853,0.9166640926640927,0.519137165199351,0.16078307213339665,0.5834929145921103,0.5909930832473398,0.5087567567567568
11112,0.5558509010734212,0.8067133015932122,0.19431988041853512,0.124473381846036,0.7882616922768841,0.9167567567567567,0.5454424555150676,0.16075920420763778,0.538490999617005,0.6150788804867032,0.5465637065637066
11112,0.5608218777402999,0.8067930951937654,0.18272218769422002,0.1126005361930295,0.7867555988487561,0.9187644787644788,0.4322685320637285,0.15659211927582534,0.7039448487169667,0.5013888610389461,0.38844787644787643
11112,0.5517151936638723,0.8015267175572519,0.1864501679731243,0.1275373420145538,0.7853731229232678,0.9102393822393823,0.5077000824533873,0.15615133792246777,0.5777479892761395,0.5805864002853028,0.4964015444015444
11112,0.5684514609263748,0.803282176769423,0.18996006845407873,0.1275373420145538,0.7864833692754759,0.9122779922779923,0.5483948187355374,0.1662408448305229,0.5607047108387591,0.6174852835657165,0.5464092664092665
11112,0.5493210222861697,0.8084421629385323,0.1839080459770115,0.11030256606664113,0.7874751181521449,0.9210501930501931,0.6109795994361252,0.16250358886017802,0.43355036384527,0.669198565489058,0.6395984555984556
11112,0.5609939031333132,0.8021384684948267,0.18535339199545842,0.1250478743776331,0.7854474666431269,0.9113513513513514,0.5649652897837594,0.1630961026385863,0.5160857908847185,0.6320193431862486,0.5728494208494208
11112,0.5659584147259367,0.8036545469053382,0.1894767107533065,0.12619685944082726,0.7865497321432331,0.9129266409266409,0.45724392903689126,0.157833062916892,0.6706242818843355,0.528864688423129,0.4228262548262548
11112,0.5517413851998302,0.8026438279649972,0.17790152403282533,0.1162389888931444,0.7846407204786409,0.9133590733590734,0.5921217118387105,0.16323676323676323,0.4693603983148219,0.6544703417158553,0.6119227799227799
11112,0.5495730241375588,0.8028300130329548,0.18033265246571345,0.11834546150900038,0.7850290909964642,0.9132355212355212,0.5553634598505199,0.1589223191501988,0.5128303332056683,0.6238213561746981,0.5622239382239382
11112,0.5654308339088117,0.8067930951937654,0.1850709438618137,0.11489850631941785,0.7870608609363142,0.9183938223938224,0.5340851663696572,0.16291056643088228,0.5689391037916507,0.6047241982723842,0.5284633204633205
11112,0.5569497211825822,0.810038034949597,0.18400263331138908,0.10704710838759096,0.788023568629507,0.9234285714285714,0.5951804665265845,0.16427132303559436,0.4684029107621601,0.6569534784567898,0.6156293436293436
11112,0.5650274410756985,0.8047716573130835,0.19673539518900343,0.13155878973573343,0.787932408868392,0.9133590733590734,0.46663297603532194,0.15875937600662648,0.6606664113366526,0.5387152338870621,0.4353359073359073
11112,0.5652334125447874,0.8057823762534245,0.1906603212373587,0.12274990425124474,0.7874522660575344,0.915953667953668,0.49740670798201986,0.16066110780226325,0.6198774415932593,0.5699706686514646,0.47765250965250966
11112,0.5620581886257873,0.8067398994600633,0.18339529120198264,0.11336652623515894,0.7868243507486884,0.9185791505791506,0.501210202941724,0.1592889157475953,0.6057066258138645,0.5739157062266602,0.48435521235521234
11112,0.5572575989021795,0.8072718567970849,0.1819610307982401,0.11087705859823822,0.7868235880283392,0.9195984555984555,0.422959278665851,0.1545526989053391,0.7056683263117579,0.49133720747592313,0.37735907335907337
11112,0.5642332868514408,0.8024310450301886,0.19189944134078213,0.13155878973573343,0.7864460751413288,0.9106409266409267,0.5779450488070856,0.1657666708526937,0.5055534278054385,0.6429612726257736,0.5896216216216216
11112,0.5590717147086355,0.8017926962257627,0.18179223744292236,0.12198391420911528,0.7848424184291636,0.9114440154440154,0.47929356065643536,0.1582305604495024,0.6363462274990425,0.5520655590164156,0.45396138996138996
11112,0.5569606343225646,0.799186105274357,0.17809734513274336,0.12332439678284182,0.7833707524405142,0.9082007722007722,0.4971673271803601,0.15872699156981093,0.6093450785139793,0.5700131558580529,0.4790733590733591
11112,0.5576923381772099,0.8040269170412533,0.1889855072463768,0.12485637686710073,0.7866149056396364,0.9135752895752896,0.4233316488017661,0.15536664014405963,0.710455764075067,0.4914775193514473,0.37701930501930503
11112,0.5556088068152412,0.8078038141341064,0.18371212121212122,0.11145155112983532,0.787232230457264,0.9201235521235521,0.5104928584727505,0.15860354294001866,0.5863653772500957,0.582994635325791,0.49825482625482626
11112,0.569658436463492,0.8079368034683618,0.18539502675480013,0.11279203370356185,0.7874950082296795,0.9200617760617761,0.5674122935340585,0.16616277663562704,0.5262351589429337,0.6340873591254026,0.5740540540540541
11112,0.5618114097026391,0.8065803122589569,0.1951219512195122,0.12562236690923018,0.7883255106505601,0.9164169884169884,0.5763225789291698,0.1634923628135018,0.4980850248946764,0.6415843790715313,0.5889420849420849
11112,0.5567903065291039,0.8066867037263612,0.18753817959682345,0.11757947146687094,0.7873478255952945,0.9178378378378378,0.49426815969359256,0.1575628165656967,0.607621600919188,0.5673101560797469,0.47598455598455597
11112,0.5628611443418031,0.8028034151661037,0.17322599880739414,0.11126005361930295,0.7840917571344281,0.9143474903474903,0.5128068728887943,0.16122522895431263,0.5967062428188433,0.5849255597013517,0.4992741312741313
11121,0.5590212865379468,0.8085751522727878,0.18460555732992653,0.11068556108770586,0.7876097259390179,0.9211428571428572,0.5585286060057983,0.16219265946074354,0.5229797012638836,0.6265034653226704,0.5642625482625483
11121,0.5592119648236079,0.8016863047583583,0.18303064699205449,0.12351589429337419,0.784969245695843,0.9110733590733591,0.5131526451578583,0.15843342036553526,0.5810034469551896,0.5855519393286864,0.5022084942084942
11121,0.5615724296819662,0.803574753304785,0.18823868550014414,0.1250478743776331,0.786353837846801,0.9130193050193051,0.5313455860839961,0.16151578027738342,0.56644963615473,0.60230412642721,0.5256833976833977
11121,0.5557260358240826,0.8035481554379339,0.18619489559164734,0.12294140176177709,0.7860691921718288,0.9133281853281854,0.5725722797031678,0.16176103766525318,0.49674454232094983,0.638440114032352,0.5848030888030888
11121,0.5615398558814875,0.8035215575710828,0.17657603824320287,0.11317502872462658,0.7847903434576408,0.9148725868725869,0.5108386307418145,0.16148270011824584,0.6014936805821525,0.5830041238803467,0.4962162162162162
11121,0.5525440096769089,0.8057291805197223,0.18242830994508846,0.11451551129835312,0.7863450486392499,0.9172200772200773,0.5947814985238183,0.16229342327150084,0.46074301034086557,0.656554973650903,0.6164015444015444
11121,0.5556880261560461,0.805622789052318,0.17035398230088494,0.1032171581769437,0.7847656943679587,0.918918918918919,0.5055190573715987,0.15795937164202017,0.5911528150134048,0.5782800416869415,0.4917065637065637
11121,0.5611358508478386,0.8052238210495518,0.18386999699067108,0.11700497893527384,0.7863555921056299,0.9162316602316602,0.42761390536478977,0.15697087051692205,0.7140942167751819,0.4958877487202734,0.3814054054054054
11121,0.5589199924879741,0.8070590738622763,0.184863523573201,0.11413251627728839,0.7871255552570953,0.9188262548262548,0.46527648482591694,0.15643180349062702,0.6487935656836461,0.5378029292919537,0.43567567567567567
