auc,accuracy,precision,recall,f1-score,specificity,opt_accuracy,opt_precision,opt_recall,opt_f1-score,opt_specificity,best_params,opt_threshold
0.5711640061574952,0.8354389977923771,0.21963974433468914,0.07238605898123325,0.7981698035660266,0.9585173745173745,0.48019788812937203,0.15988220206146392,0.6445806204519341,0.5526830718079601,0.45368339768339766,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 500}",0.0631219
0.5673715657989882,0.828656541745352,0.19621513944223107,0.07545001914975105,0.794623711971718,0.9501467181467181,0.5172221187860734,0.16142041585921543,0.590195327460743,0.5891182913764048,0.5054517374517374,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 500}",0.076634206
0.5673583576463699,0.8305981860254807,0.2139650872817955,0.08215243201838376,0.7969037839803014,0.9513204633204633,0.5497779078117935,0.16409343970613557,0.547491382612026,0.618799462341409,0.5501467181467181,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 500}",0.080885984
0.5721021635521828,0.8287629332127563,0.19477911646586346,0.07430103408655687,0.7944961246995548,0.9504555984555985,0.548581003803495,0.16687457473349965,0.5635771734967445,0.6176241916708878,0.5461621621621622,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 500}",0.086806916
0.5596578508803709,0.833071787642631,0.20787139689578715,0.07181156644963615,0.7966532294427171,0.9558610038610038,0.5944889219884565,0.16416510318949343,0.4691689008042895,0.6563979431395085,0.6147027027027027,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.15, 'max_depth': 9, 'n_estimators': 100}",0.12794237
0.5646296556445924,0.8302258158895657,0.20030975735673723,0.07430103408655687,0.7953729586731485,0.9521544401544402,0.5549910897146049,0.16397080291970803,0.5377250095748756,0.6233909818171085,0.5577760617760618,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 500}",0.093991846
0.562722878702963,0.8319546772348858,0.20314192849404117,0.07181156644963615,0.7959853748403666,0.9545637065637066,0.5318243476873155,0.16022614996157647,0.5589812332439679,0.6028292329805461,0.5274440154440154,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.15, 'max_depth': 9, 'n_estimators': 100}",0.10107482
0.5750667934444266,0.833736734313908,0.2044801838024124,0.06817311374952126,0.7964180859057894,0.9572200772200772,0.5141367662313483,0.16511783128818608,0.6158559938720797,0.5857636214684371,0.49772972972972973,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 300}",0.09893141
0.5672930828733203,0.8284437588105434,0.1889564336372847,0.07142857142857142,0.7938240733005394,0.9505482625482625,0.477804080112775,0.15994147906932843,0.6489850631941785,0.5501940281239492,0.45019305019305017,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 500}",0.06688577
0.5658681314131333,0.8283639652099901,0.20815552394499762,0.08406740712370739,0.7958592513587027,0.9484169884169884,0.6111391866372317,0.16903789266093816,0.4595940252776714,0.6697149845806786,0.6355830115830116,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 300}",0.105757765
