auc,accuracy,precision,recall,f1-score,specificity,opt_accuracy,opt_precision,opt_recall,opt_f1-score,opt_specificity,best_params,opt_threshold
0.5578688678282704,0.8265287123972658,0.2018348623853211,0.08425890463423975,0.7947750137900661,0.9462548262548263,0.6227890523180041,0.1661698956780924,0.4270394484871697,0.6783891454576227,0.6543629343629344,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 300}",0.12018329
0.571875903698194,0.8342154959172274,0.21262080727686186,0.07162006893910379,0.7973041325169844,0.9572200772200772,0.5693007420804852,0.1667982749195165,0.5258521639218691,0.6356930216239113,0.5763088803088803,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.15, 'max_depth': 9, 'n_estimators': 100}",0.121522546
0.5673858090732851,0.8308907625608426,0.211088504577823,0.07947146687093068,0.7966377663543973,0.9520926640926641,0.48376200228741656,0.15999616546038442,0.6392186901570279,0.5563246853609919,0.4586872586872587,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 500}",0.06540957
0.5719314010076171,0.8260499507939463,0.20395327942497754,0.08693986978169284,0.7949101413250785,0.9452664092664093,0.471393994201665,0.160330118694362,0.6621983914209115,0.5434043195777519,0.44061776061776065,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 300}",0.05614757
0.5761869962099759,0.8297736521530973,0.197327852004111,0.07353504404442743,0.7949731569828162,0.9517528957528958,0.49841742692236085,0.16443547593267055,0.6397931826886251,0.5704068104004156,0.4756138996138996,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 500}",0.073103875
0.5600575379778749,0.8305449902917786,0.1984251968503937,0.07238605898123325,0.7952405793365889,0.9528339768339769,0.48737931217916325,0.1594687606029761,0.6300268096514745,0.5601016335270802,0.4643706563706564,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 500}",0.06374522
0.5716042227049505,0.828310769476288,0.20656830080913852,0.08310991957104558,0.7956720322902348,0.9485096525096525,0.574301141048488,0.16835824567878452,0.5241286863270778,0.6399272019103829,0.5823938223938224,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 300}",0.089515135
0.5690979713093847,0.8321408623028433,0.20326975476839237,0.07142857142857142,0.7960309784445752,0.9548416988416989,0.5094555416655584,0.16229885057471263,0.6083875909613174,0.5815708062974818,0.4934980694980695,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 500}",0.067048185
0.5618024573788649,0.8219272814320292,0.18185745140388768,0.08062045193412486,0.7914118056944466,0.9414980694980695,0.39702635848604945,0.15566782443953267,0.75526618153964,0.4596152908212055,0.33924324324324323,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 300}",0.033736195
0.5640169523356042,0.8218474878314759,0.19224353628023352,0.08828035235541938,0.7925581055585665,0.9401698841698841,0.4842939596244381,0.15929969698427204,0.6342397548831865,0.5569938389171257,0.4601081081081081,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 500}",0.033573274
