auc,accuracy,precision,recall,f1-score,specificity,opt_accuracy,opt_precision,opt_recall,opt_f1-score,opt_specificity,best_params,opt_threshold
0.5688549217817698,0.8258637657259887,0.19171707771056307,0.07889697433933358,0.7935096913380427,0.9463474903474903,0.4853046785647791,0.16255075232863625,0.6516660283416316,0.5574359404941681,0.4584710424710425,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 300}",0.057669688
0.5640045811528002,0.8279383993403729,0.18840579710144928,0.07219456147070089,0.7936509327100957,0.9498378378378378,0.45139239832965394,0.1577193138387699,0.6796246648793566,0.5225104047984208,0.41457915057915057,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 500}",0.059309296
0.5513385247150088,0.8221400643668377,0.16870194482134782,0.07142857142857142,0.7900674856984595,0.9432277992277992,0.4776444929116685,0.15550776583034648,0.6231328992723094,0.5508797110813705,0.45417760617760616,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 300}",0.051996566
0.559057057385667,0.8274596377370534,0.1922141119221411,0.07564151666028342,0.7939370839128751,0.9487258687258687,0.5671197169986967,0.16316206497226793,0.5126388356951359,0.6338521205343417,0.5759073359073359,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 500}",0.093596965
0.571660622048979,0.8355985849934835,0.20346320346320346,0.06300268096514745,0.7966038456682246,0.9602162162162162,0.498816394925127,0.1632299856598922,0.6321332822673306,0.5709899365353064,0.4773127413127413,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 300}",0.09232133
0.561625936600276,0.8274596377370534,0.19101123595505617,0.07487552661815397,0.7938105038133948,0.9488494208494208,0.45216373646833524,0.15728233248629128,0.675603217158177,0.5234748077144159,0.4161235521235521,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 300}",0.047309082
0.5712883242710896,0.830651381759183,0.19269994632313472,0.06874760628111834,0.794683241875793,0.9535444015444016,0.44383860414394766,0.1595781616179151,0.704136346227499,0.5135727727261481,0.40185328185328184,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 500}",0.04916903
0.5684088819355001,0.8323004495039498,0.19799219185722253,0.06798161623898889,0.7955310137692783,0.9555830115830116,0.6004468441630981,0.16941033598704627,0.4808502489467637,0.6613538485958568,0.6197374517374518,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.15, 'max_depth': 9, 'n_estimators': 100}",0.13508071
0.5634960288296175,0.8293480862834801,0.19003115264797507,0.07008808885484488,0.7941366082428626,0.9518146718146718,0.5474106976620475,0.16425643361421088,0.5524703178858675,0.6166908013594224,0.5465945945945946,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 500}",0.08509752
0.5638511938649817,0.8273532462696491,0.19124087591240876,0.07525852163921869,0.7938100218403688,0.9486640926640927,0.48416097029018274,0.15962148141031798,0.6363462274990425,0.5568004447826925,0.4596138996138996,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 300}",0.052643836
