label,model,encoding,accuracy,report,f1,auc,feature_importance
연령대제거/사고건수 상위0.14제거/,rf,one-hot,0.7681234251724566,"              precision    recall  f1-score   support

           0       0.79      0.96      0.86     37455
           1       0.46      0.12      0.20     10963

    accuracy                           0.77     48418
   macro avg       0.62      0.54      0.53     48418
weighted avg       0.71      0.77      0.71     48418
",0.7130505256097508,0.6557519264839965,"Feature '연령대_20.0': 0.014363473421885448
        Feature '연령대_30.0': 0.025430228059299197
        Feature '연령대_40.0': 0.028296931623436508
        Feature '연령대_50.0': 0.025175491496474446
        Feature '연령대_60.0': 0.020777001364017757
        Feature '연령대_70.0': 0.013652819679831734
        Feature '연령대_80.0': 0.005496540831109306
        Feature '연령대_90.0': 0.0010117523610009384
        Feature '연령대_nan': 0.0
        Feature '성별_2.0': 0.08219668232191088
        Feature '성별_nan': 0.0
        Feature '국산차량여부_2.0': 0.028405272899988745
        Feature '국산차량여부_nan': 0.00047450708898830857
        Feature '국산차량여부_nan': 0.0
        Feature '직전3년간사고건수_B': 0.017194414676636648
        Feature '직전3년간사고건수_C': 0.021993613140466755
        Feature '직전3년간사고건수_D': 0.02754955103712398
        Feature '직전3년간사고건수_N': 0.029954568984572712
        Feature '직전3년간사고건수_Z': 0.019571632965190402
        Feature '직전3년간사고건수_nan': 0.0
        Feature '차량경과년수_10년이하': 0.048189402537066134
        Feature '차량경과년수_5년이하': 0.04155825364599413
        Feature '차량경과년수_신차': 0.016947282872690497
        Feature '차량경과년수_nan': 0.0
        Feature '차종_다목적2종': 0.02070085746980519
        Feature '차종_대형': 0.02804626600531826
        Feature '차종_소형A': 0.017160524375029095
        Feature '차종_소형B': 0.02485589463249234
        Feature '차종_중형': 0.02648059205774905
        Feature '차종_nan': 0.0
        Feature '운전자한정특별약관_1인 및 지정1인': 0.015829876329989934
        Feature '운전자한정특별약관_가족 및 지정1인': 2.119591440984932e-05
        Feature '운전자한정특별약관_가족및형제자매한정': 0.012337357026250684
        Feature '운전자한정특별약관_가족한정(형제자매제외)': 0.02579876951161345
        Feature '운전자한정특별약관_기명피보험자1인한정': 0.020119758817210575
        Feature '운전자한정특별약관_누구나(기본)': 0.022823793248020058
        Feature '운전자한정특별약관_부부 및 지정1인': 2.9967965835006844e-05
        Feature '운전자한정특별약관_부부한정': 0.024420110168458575
        Feature '운전자한정특별약관_임직원한정': 0.00489084720884018
        Feature '운전자한정특별약관_nan': 0.0
        Feature '가입경력코드_2.0': 0.01604119140657094
        Feature '가입경력코드_3.0': 0.0178247277173016
        Feature '가입경력코드_4.0': 0.017370073091557105
        Feature '가입경력코드_5.0': 0.01864276756339003
        Feature '가입경력코드_6.0': 0.018290748824535758
        Feature '가입경력코드_7.0': 0.01803026474038066
        Feature '가입경력코드_8.0': 0.016138805127936563
        Feature '가입경력코드_nan': 0.0
        Feature '차량가입금액_1억이하': 0.008739119266618882
        Feature '차량가입금액_5천만원이하': 0.012051588047828568
        Feature '차량가입금액_미가입': 0.009389255497147486
        Feature '차량가입금액_nan': 0.0
        Feature '영상기록장치특약가입_미가입': 0.06443856494467712
        Feature '영상기록장치특약가입_nan': 0.0
        Feature '마일리지약정거리_12000K': 0.015287566702689053
        Feature '마일리지약정거리_15000K': 0.024406778438390814
        Feature '마일리지약정거리_3000K': 0.0020679622382646957
        Feature '마일리지약정거리_5000K': 0.0019113530678537222
        Feature '마일리지약정거리_7000K': 0.0021284572337855147
        Feature '마일리지약정거리_미가입': 0.025485544352364685
        Feature '마일리지약정거리_nan': 0.0
        "
연령대제거/사고건수 상위0.14제거/,rf,label-encoding,0.7702300797224173,"              precision    recall  f1-score   support

           0       0.80      0.94      0.86     37455
           1       0.48      0.20      0.29     10963

    accuracy                           0.77     48418
   macro avg       0.64      0.57      0.58     48418
weighted avg       0.73      0.77      0.73     48418
",0.7327426610245646,0.6671781369483814,"Feature '연령대': 0.16430865759023053
        Feature '성별': 0.043633167417847035
        Feature '국산차량여부': 0.011661471993514336
        Feature '직전3년간사고건수': 0.13158752207956045
        Feature '차량경과년수': 0.0847449119438519
        Feature '차종': 0.11778380586202818
        Feature '운전자한정특별약관': 0.15358998744493685
        Feature '가입경력코드': 0.15546242787657844
        Feature '차량가입금액': 0.026445513320662854
        Feature '영상기록장치특약가입': 0.03220580648873568
        Feature '마일리지약정거리': 0.07857672798205374
        "
연령대제거/사고건수 상위0.08999999999999997제거/임직원제거,rf,one-hot,0.7590233110737843,"              precision    recall  f1-score   support

           0       0.78      0.94      0.85     36610
           1       0.55      0.22      0.31     12208

    accuracy                           0.76     48818
   macro avg       0.66      0.58      0.58     48818
weighted avg       0.72      0.76      0.72     48818
",0.7179652864984638,0.6892993706376195,"Feature '연령대_20.0': 0.014429700010518165
        Feature '연령대_30.0': 0.025823873102560135
        Feature '연령대_40.0': 0.027781399809971533
        Feature '연령대_50.0': 0.024522195769599926
        Feature '연령대_60.0': 0.020570132347431474
        Feature '연령대_70.0': 0.01382681494541238
        Feature '연령대_80.0': 0.005916221154557279
        Feature '연령대_90.0': 0.0011080171018199537
        Feature '연령대_nan': 0.0
        Feature '성별_2.0': 0.08140993108377392
        Feature '성별_nan': 0.0
        Feature '국산차량여부_2.0': 0.03271763979237616
        Feature '국산차량여부_nan': 0.0005687396419324938
        Feature '국산차량여부_nan': 0.0
        Feature '직전3년간사고건수_B': 0.017741770708414317
        Feature '직전3년간사고건수_C': 0.022585412347990164
        Feature '직전3년간사고건수_D': 0.027698649070048993
        Feature '직전3년간사고건수_N': 0.030216905546085932
        Feature '직전3년간사고건수_Z': 0.02149660175632026
        Feature '직전3년간사고건수_nan': 0.0
        Feature '차량경과년수_10년이하': 0.047668808782944806
        Feature '차량경과년수_5년이하': 0.04098881415087195
        Feature '차량경과년수_신차': 0.01676135572456724
        Feature '차량경과년수_nan': 0.0
        Feature '차종_다목적2종': 0.019354783609982464
        Feature '차종_대형': 0.027569516189249615
        Feature '차종_소형A': 0.01734178374385929
        Feature '차종_소형B': 0.024631754953907577
        Feature '차종_중형': 0.02594929208418645
        Feature '차종_nan': 0.0
        Feature '운전자한정특별약관_1인 및 지정1인': 0.015722696343830594
        Feature '운전자한정특별약관_가족 및 지정1인': 1.4284481862935733e-05
        Feature '운전자한정특별약관_가족및형제자매한정': 0.011082765975234358
        Feature '운전자한정특별약관_가족한정(형제자매제외)': 0.025790772215118402
        Feature '운전자한정특별약관_기명피보험자1인한정': 0.021867360484338197
        Feature '운전자한정특별약관_누구나(기본)': 0.021524941570437297
        Feature '운전자한정특별약관_부부 및 지정1인': 2.930141563149009e-05
        Feature '운전자한정특별약관_부부한정': 0.025230819080522247
        Feature '운전자한정특별약관_nan': 0.0
        Feature '가입경력코드_2.0': 0.016086136073652328
        Feature '가입경력코드_3.0': 0.017105925239756768
        Feature '가입경력코드_4.0': 0.017131040125805654
        Feature '가입경력코드_5.0': 0.018457953920128046
        Feature '가입경력코드_6.0': 0.01852879400441304
        Feature '가입경력코드_7.0': 0.018837214615718304
        Feature '가입경력코드_8.0': 0.017347680672107003
        Feature '가입경력코드_nan': 0.0
        Feature '차량가입금액_1억이하': 0.008838689978694251
        Feature '차량가입금액_5천만원이하': 0.014054289466863854
        Feature '차량가입금액_미가입': 0.010161035289108706
        Feature '차량가입금액_nan': 0.0
        Feature '영상기록장치특약가입_미가입': 0.06180572235734758
        Feature '영상기록장치특약가입_nan': 0.0
        Feature '마일리지약정거리_12000K': 0.015025805982941726
        Feature '마일리지약정거리_15000K': 0.0238513723562791
        Feature '마일리지약정거리_3000K': 0.0023588314531220772
        Feature '마일리지약정거리_5000K': 0.002120338712832379
        Feature '마일리지약정거리_7000K': 0.002478238715138762
        Feature '마일리지약정거리_미가입': 0.025867876040732613
        Feature '마일리지약정거리_nan': 0.0
        "
연령대제거/사고건수 상위0.08999999999999997제거/임직원제거,rf,label-encoding,0.7635912982916138,"              precision    recall  f1-score   support

           0       0.80      0.92      0.85     36610
           1       0.55      0.30      0.39     12208

    accuracy                           0.76     48818
   macro avg       0.67      0.61      0.62     48818
weighted avg       0.74      0.76      0.74     48818
",0.737072513346605,0.7022917466186572,"Feature '연령대': 0.1633049086191722
        Feature '성별': 0.04425768201317845
        Feature '국산차량여부': 0.014859436968813044
        Feature '직전3년간사고건수': 0.13515372695570005
        Feature '차량경과년수': 0.08728218245321533
        Feature '차종': 0.12010204881054411
        Feature '운전자한정특별약관': 0.12912012867303016
        Feature '가입경력코드': 0.15946809234913875
        Feature '차량가입금액': 0.030247357107013068
        Feature '영상기록장치특약가입': 0.031530159836312285
        Feature '마일리지약정거리': 0.08467427621388249
        "
연령대제거/사고건수 상위0.08999999999999997제거/,rf,one-hot,0.7605860246387588,"              precision    recall  f1-score   support

           0       0.78      0.94      0.86     37426
           1       0.54      0.21      0.31     12333

    accuracy                           0.76     49759
   macro avg       0.66      0.58      0.58     49759
weighted avg       0.72      0.76      0.72     49759
",0.7192998216820338,0.6861471059587047,"Feature '연령대_20.0': 0.013047863066818257
        Feature '연령대_30.0': 0.024898007483355654
        Feature '연령대_40.0': 0.02723075866418744
        Feature '연령대_50.0': 0.024103929853126073
        Feature '연령대_60.0': 0.0210386052363232
        Feature '연령대_70.0': 0.014068069840209547
        Feature '연령대_80.0': 0.005744537664701772
        Feature '연령대_90.0': 0.0011329184875073202
        Feature '연령대_nan': 0.0
        Feature '성별_2.0': 0.07834041620757504
        Feature '성별_nan': 0.0
        Feature '국산차량여부_2.0': 0.0362173874203918
        Feature '국산차량여부_nan': 0.0005738933092566003
        Feature '국산차량여부_nan': 0.0
        Feature '직전3년간사고건수_B': 0.01752640986875171
        Feature '직전3년간사고건수_C': 0.022301326092185367
        Feature '직전3년간사고건수_D': 0.027833818882947923
        Feature '직전3년간사고건수_N': 0.030563739954272542
        Feature '직전3년간사고건수_Z': 0.021549559623543636
        Feature '직전3년간사고건수_nan': 0.0
        Feature '차량경과년수_10년이하': 0.047878095185720525
        Feature '차량경과년수_5년이하': 0.040330171435954965
        Feature '차량경과년수_신차': 0.016989704284911172
        Feature '차량경과년수_nan': 0.0
        Feature '차종_다목적2종': 0.019950866285888068
        Feature '차종_대형': 0.028341680076482655
        Feature '차종_소형A': 0.018297725174531
        Feature '차종_소형B': 0.024588968217773705
        Feature '차종_중형': 0.02745022982425666
        Feature '차종_nan': 0.0
        Feature '운전자한정특별약관_1인 및 지정1인': 0.016331561354896638
        Feature '운전자한정특별약관_가족 및 지정1인': 3.427553413348729e-05
        Feature '운전자한정특별약관_가족및형제자매한정': 0.011141698422447366
        Feature '운전자한정특별약관_가족한정(형제자매제외)': 0.024752416476700137
        Feature '운전자한정특별약관_기명피보험자1인한정': 0.020616915990735486
        Feature '운전자한정특별약관_누구나(기본)': 0.02256805876827396
        Feature '운전자한정특별약관_부부 및 지정1인': 3.518314186299348e-05
        Feature '운전자한정특별약관_부부한정': 0.02420249745723521
        Feature '운전자한정특별약관_임직원한정': 0.005199422200541809
        Feature '운전자한정특별약관_nan': 0.0
        Feature '가입경력코드_2.0': 0.015134178715552758
        Feature '가입경력코드_3.0': 0.01759049231630218
        Feature '가입경력코드_4.0': 0.017626963719360827
        Feature '가입경력코드_5.0': 0.018256368221338255
        Feature '가입경력코드_6.0': 0.01794013286189244
        Feature '가입경력코드_7.0': 0.018263111104405063
        Feature '가입경력코드_8.0': 0.017678107537882907
        Feature '가입경력코드_nan': 0.0
        Feature '차량가입금액_1억이하': 0.008800115023527745
        Feature '차량가입금액_5천만원이하': 0.013570541069248482
        Feature '차량가입금액_미가입': 0.010316898028293551
        Feature '차량가입금액_nan': 0.0
        Feature '영상기록장치특약가입_미가입': 0.05972108615339687
        Feature '영상기록장치특약가입_nan': 0.0
        Feature '마일리지약정거리_12000K': 0.014766824753712786
        Feature '마일리지약정거리_15000K': 0.02353617479283476
        Feature '마일리지약정거리_3000K': 0.0022506322902120595
        Feature '마일리지약정거리_5000K': 0.00198675920414962
        Feature '마일리지약정거리_7000K': 0.0025213495483644493
        Feature '마일리지약정거리_미가입': 0.025159553172025517
        Feature '마일리지약정거리_nan': 0.0
        "
연령대제거/사고건수 상위0.08999999999999997제거/,rf,label-encoding,0.7650475290902148,"              precision    recall  f1-score   support

           0       0.80      0.92      0.85     37426
           1       0.55      0.30      0.39     12333

    accuracy                           0.77     49759
   macro avg       0.67      0.61      0.62     49759
weighted avg       0.74      0.77      0.74     49759
",0.738950862733121,0.6955680101189566,"Feature '연령대': 0.16199457320601973
        Feature '성별': 0.04259961517436099
        Feature '국산차량여부': 0.012952543063010353
        Feature '직전3년간사고건수': 0.13340796231169097
        Feature '차량경과년수': 0.08422875483040354
        Feature '차종': 0.11883481141448927
        Feature '운전자한정특별약관': 0.14711542072790335
        Feature '가입경력코드': 0.1556813178213283
        Feature '차량가입금액': 0.030404677677681152
        Feature '영상기록장치특약가입': 0.030084679479447828
        Feature '마일리지약정거리': 0.08269564429366462
        "
연령대제거/사고건수 상위0.050000000000000044제거/임직원제거,rf,one-hot,0.7591831030903138,"              precision    recall  f1-score   support

           0       0.78      0.93      0.85     36630
           1       0.60      0.30      0.40     13462

    accuracy                           0.76     50092
   macro avg       0.69      0.61      0.63     50092
weighted avg       0.74      0.76      0.73     50092
",0.7293495511357059,0.7168446359948366,"Feature '연령대_20.0': 0.013160265269563251
        Feature '연령대_30.0': 0.02454260983832072
        Feature '연령대_40.0': 0.026971525917702487
        Feature '연령대_50.0': 0.023698672002457354
        Feature '연령대_60.0': 0.020116149387375718
        Feature '연령대_70.0': 0.014045141825692211
        Feature '연령대_80.0': 0.0062062422119174045
        Feature '연령대_90.0': 0.001381490110537898
        Feature '연령대_nan': 0.0
        Feature '성별_2.0': 0.07689819119329779
        Feature '성별_nan': 0.0
        Feature '국산차량여부_2.0': 0.030797698164535613
        Feature '국산차량여부_nan': 0.0007448651914889881
        Feature '국산차량여부_nan': 0.0
        Feature '직전3년간사고건수_B': 0.018291770122749716
        Feature '직전3년간사고건수_C': 0.022537912575620444
        Feature '직전3년간사고건수_D': 0.027389937471901528
        Feature '직전3년간사고건수_N': 0.03092132164820467
        Feature '직전3년간사고건수_Z': 0.022827057178104557
        Feature '직전3년간사고건수_nan': 0.0
        Feature '차량경과년수_10년이하': 0.04755503213105656
        Feature '차량경과년수_5년이하': 0.04250661767767947
        Feature '차량경과년수_신차': 0.02001660364399132
        Feature '차량경과년수_nan': 0.0
        Feature '차종_다목적2종': 0.02041093852561117
        Feature '차종_대형': 0.027451534312329308
        Feature '차종_소형A': 0.017941370981903505
        Feature '차종_소형B': 0.024486806472786397
        Feature '차종_중형': 0.02701062443564013
        Feature '차종_nan': 0.0
        Feature '운전자한정특별약관_1인 및 지정1인': 0.01591603167996803
        Feature '운전자한정특별약관_가족 및 지정1인': 2.6024025805853145e-05
        Feature '운전자한정특별약관_가족및형제자매한정': 0.012250887319804853
        Feature '운전자한정특별약관_가족한정(형제자매제외)': 0.024626069630965988
        Feature '운전자한정특별약관_기명피보험자1인한정': 0.022820186856010848
        Feature '운전자한정특별약관_누구나(기본)': 0.022039362570826393
        Feature '운전자한정특별약관_부부 및 지정1인': 1.831997972959346e-05
        Feature '운전자한정특별약관_부부한정': 0.024814812516258104
        Feature '운전자한정특별약관_nan': 0.0
        Feature '가입경력코드_2.0': 0.015166756057622828
        Feature '가입경력코드_3.0': 0.015869002595076006
        Feature '가입경력코드_4.0': 0.01598334878428326
        Feature '가입경력코드_5.0': 0.01682645713242484
        Feature '가입경력코드_6.0': 0.01633858554304033
        Feature '가입경력코드_7.0': 0.01710012698690185
        Feature '가입경력코드_8.0': 0.021405652159464345
        Feature '가입경력코드_nan': 0.0
        Feature '차량가입금액_1억이하': 0.009690594300724255
        Feature '차량가입금액_5천만원이하': 0.016684594851585376
        Feature '차량가입금액_미가입': 0.011661359625878718
        Feature '차량가입금액_nan': 0.0
        Feature '영상기록장치특약가입_미가입': 0.06283053237488236
        Feature '영상기록장치특약가입_nan': 0.0
        Feature '마일리지약정거리_12000K': 0.014677686441385188
        Feature '마일리지약정거리_15000K': 0.02316494808629611
        Feature '마일리지약정거리_3000K': 0.0025336151087055666
        Feature '마일리지약정거리_5000K': 0.002325836495407258
        Feature '마일리지약정거리_7000K': 0.002669526273592235
        Feature '마일리지약정거리_미가입': 0.02464930431289166
        Feature '마일리지약정거리_nan': 0.0
        "
연령대제거/사고건수 상위0.050000000000000044제거/임직원제거,rf,label-encoding,0.7662301365487503,"              precision    recall  f1-score   support

           0       0.80      0.91      0.85     36630
           1       0.60      0.38      0.47     13462

    accuracy                           0.77     50092
   macro avg       0.70      0.64      0.66     50092
weighted avg       0.75      0.77      0.75     50092
",0.7472669731134103,0.7261376610061799,"Feature '연령대': 0.15961929196148536
        Feature '성별': 0.042392879968284156
        Feature '국산차량여부': 0.012789334788906861
        Feature '직전3년간사고건수': 0.13761044808574738
        Feature '차량경과년수': 0.08777207003573376
        Feature '차종': 0.11924519167184026
        Feature '운전자한정특별약관': 0.13229171738448894
        Feature '가입경력코드': 0.1560907512749198
        Feature '차량가입금액': 0.03719273773379261
        Feature '영상기록장치특약가입': 0.02947191597460988
        Feature '마일리지약정거리': 0.08552366112019091
        "
연령대제거/사고건수 상위0.050000000000000044제거/,rf,one-hot,0.7625690661859791,"              precision    recall  f1-score   support

           0       0.79      0.93      0.85     37503
           1       0.60      0.30      0.40     13535

    accuracy                           0.76     51038
   macro avg       0.70      0.62      0.63     51038
weighted avg       0.74      0.76      0.73     51038
",0.7331667527515859,0.720804672776775,"Feature '연령대_20.0': 0.013108614899127777
        Feature '연령대_30.0': 0.025215443936083062
        Feature '연령대_40.0': 0.027237721040378943
        Feature '연령대_50.0': 0.024248854474680136
        Feature '연령대_60.0': 0.020626232517694534
        Feature '연령대_70.0': 0.014122018924311155
        Feature '연령대_80.0': 0.006226777695021867
        Feature '연령대_90.0': 0.001348471100931877
        Feature '연령대_nan': 0.0
        Feature '성별_2.0': 0.07761388310551806
        Feature '성별_nan': 0.0
        Feature '국산차량여부_2.0': 0.03554904822959223
        Feature '국산차량여부_nan': 0.0006928504839437766
        Feature '국산차량여부_nan': 0.0
        Feature '직전3년간사고건수_B': 0.01738364562839569
        Feature '직전3년간사고건수_C': 0.022036606645597378
        Feature '직전3년간사고건수_D': 0.027095690478560985
        Feature '직전3년간사고건수_N': 0.03006861082847477
        Feature '직전3년간사고건수_Z': 0.020924527292375483
        Feature '직전3년간사고건수_nan': 0.0
        Feature '차량경과년수_10년이하': 0.048544774928865116
        Feature '차량경과년수_5년이하': 0.04172947200471437
        Feature '차량경과년수_신차': 0.017408440036173
        Feature '차량경과년수_nan': 0.0
        Feature '차종_다목적2종': 0.020716659440761235
        Feature '차종_대형': 0.027701233808390804
        Feature '차종_소형A': 0.01777328604412053
        Feature '차종_소형B': 0.02486851768207408
        Feature '차종_중형': 0.026334102591847278
        Feature '차종_nan': 0.0
        Feature '운전자한정특별약관_1인 및 지정1인': 0.015638477956418772
        Feature '운전자한정특별약관_가족 및 지정1인': 2.444301697676947e-05
        Feature '운전자한정특별약관_가족및형제자매한정': 0.011217667012927757
        Feature '운전자한정특별약관_가족한정(형제자매제외)': 0.023879167108063162
        Feature '운전자한정특별약관_기명피보험자1인한정': 0.021226380909798205
        Feature '운전자한정특별약관_누구나(기본)': 0.02123582957258014
        Feature '운전자한정특별약관_부부 및 지정1인': 1.979035120987941e-05
        Feature '운전자한정특별약관_부부한정': 0.023209577547100502
        Feature '운전자한정특별약관_임직원한정': 0.006032123736334474
        Feature '운전자한정특별약관_nan': 0.0
        Feature '가입경력코드_2.0': 0.014727548544971526
        Feature '가입경력코드_3.0': 0.01625585002555483
        Feature '가입경력코드_4.0': 0.015700751613299476
        Feature '가입경력코드_5.0': 0.01717834475131289
        Feature '가입경력코드_6.0': 0.016860062017877334
        Feature '가입경력코드_7.0': 0.018119393678191854
        Feature '가입경력코드_8.0': 0.02134301381567246
        Feature '가입경력코드_nan': 0.0
        Feature '차량가입금액_1억이하': 0.009240735578034948
        Feature '차량가입금액_5천만원이하': 0.016188877516132027
        Feature '차량가입금액_미가입': 0.010743763189720227
        Feature '차량가입금액_nan': 0.0
        Feature '영상기록장치특약가입_미가입': 0.062247840701166804
        Feature '영상기록장치특약가입_nan': 0.0
        Feature '마일리지약정거리_12000K': 0.014571790915465366
        Feature '마일리지약정거리_15000K': 0.02327023533722705
        Feature '마일리지약정거리_3000K': 0.002504551481935358
        Feature '마일리지약정거리_5000K': 0.0022118322058497343
        Feature '마일리지약정거리_7000K': 0.002702201141069327
        Feature '마일리지약정거리_미가입': 0.025074266457475014
        Feature '마일리지약정거리_nan': 0.0
        "
연령대제거/사고건수 상위0.050000000000000044제거/,rf,label-encoding,0.7702496179317372,"              precision    recall  f1-score   support

           0       0.80      0.91      0.85     37503
           1       0.60      0.39      0.47     13535

    accuracy                           0.77     51038
   macro avg       0.70      0.65      0.66     51038
weighted avg       0.75      0.77      0.75     51038
",0.7519640395166619,0.730751653893055,"Feature '연령대': 0.15795241433637183
        Feature '성별': 0.04245656802009572
        Feature '국산차량여부': 0.014541726306735564
        Feature '직전3년간사고건수': 0.13378702961290656
        Feature '차량경과년수': 0.0855853580656621
        Feature '차종': 0.11718380913642315
        Feature '운전자한정특별약관': 0.1479348364758441
        Feature '가입경력코드': 0.1517440952362924
        Feature '차량가입금액': 0.035551753092539634
        Feature '영상기록장치특약가입': 0.028718049718224205
        Feature '마일리지약정거리': 0.08454435999890482
        "
연령대제거/사고건수 상위0.030000000000000027제거/임직원제거,rf,one-hot,0.7641175204055668,"              precision    recall  f1-score   support

           0       0.79      0.92      0.85     36691
           1       0.64      0.38      0.47     14398

    accuracy                           0.76     51089
   macro avg       0.71      0.65      0.66     51089
weighted avg       0.75      0.76      0.74     51089
",0.7427315108284698,0.7369352171969744,"Feature '연령대_20.0': 0.013773672494086618
        Feature '연령대_30.0': 0.02502230173561485
        Feature '연령대_40.0': 0.02626483120355397
        Feature '연령대_50.0': 0.022551818549865287
        Feature '연령대_60.0': 0.0198591079830152
        Feature '연령대_70.0': 0.013972094244666982
        Feature '연령대_80.0': 0.006539313256879991
        Feature '연령대_90.0': 0.0015773907797212892
        Feature '연령대_nan': 0.0
        Feature '성별_2.0': 0.07155757056170862
        Feature '성별_nan': 0.0
        Feature '국산차량여부_2.0': 0.03678246142658184
        Feature '국산차량여부_nan': 0.0008414917568828415
        Feature '국산차량여부_nan': 0.0
        Feature '직전3년간사고건수_B': 0.018077013667341026
        Feature '직전3년간사고건수_C': 0.021602457306888086
        Feature '직전3년간사고건수_D': 0.02674316017309064
        Feature '직전3년간사고건수_N': 0.029950002997394545
        Feature '직전3년간사고건수_Z': 0.023089179307565995
        Feature '직전3년간사고건수_nan': 0.0
        Feature '차량경과년수_10년이하': 0.04800811506312756
        Feature '차량경과년수_5년이하': 0.0426930591134673
        Feature '차량경과년수_신차': 0.020157604744602767
        Feature '차량경과년수_nan': 0.0
        Feature '차종_다목적2종': 0.02032094570784821
        Feature '차종_대형': 0.027251910984645047
        Feature '차종_소형A': 0.018716391094508088
        Feature '차종_소형B': 0.02411826049517112
        Feature '차종_중형': 0.027183360474359968
        Feature '차종_nan': 0.0
        Feature '운전자한정특별약관_1인 및 지정1인': 0.015023207987133908
        Feature '운전자한정특별약관_가족 및 지정1인': 3.329849264165495e-05
        Feature '운전자한정특별약관_가족및형제자매한정': 0.01174071843784307
        Feature '운전자한정특별약관_가족한정(형제자매제외)': 0.024059843489325917
        Feature '운전자한정특별약관_기명피보험자1인한정': 0.023129093632687593
        Feature '운전자한정특별약관_누구나(기본)': 0.02104153564504855
        Feature '운전자한정특별약관_부부 및 지정1인': 9.750215784269176e-06
        Feature '운전자한정특별약관_부부한정': 0.025381445487870847
        Feature '운전자한정특별약관_nan': 0.0
        Feature '가입경력코드_2.0': 0.014977627862511231
        Feature '가입경력코드_3.0': 0.015938695849907383
        Feature '가입경력코드_4.0': 0.015291276515494424
        Feature '가입경력코드_5.0': 0.016477264681100223
        Feature '가입경력코드_6.0': 0.01639182761613361
        Feature '가입경력코드_7.0': 0.017583448168227312
        Feature '가입경력코드_8.0': 0.025198783172253977
        Feature '가입경력코드_nan': 0.0
        Feature '차량가입금액_1억이하': 0.009440315345016447
        Feature '차량가입금액_5천만원이하': 0.018667598471923383
        Feature '차량가입금액_미가입': 0.01240216059628055
        Feature '차량가입금액_nan': 0.0
        Feature '영상기록장치특약가입_미가입': 0.06268852694923699
        Feature '영상기록장치특약가입_nan': 0.0
        Feature '마일리지약정거리_12000K': 0.013893456774389629
        Feature '마일리지약정거리_15000K': 0.02204375987680754
        Feature '마일리지약정거리_3000K': 0.0026597717621682114
        Feature '마일리지약정거리_5000K': 0.0024401637151090522
        Feature '마일리지약정거리_7000K': 0.0027705994230539438
        Feature '마일리지약정거리_미가입': 0.024062314709462466
        Feature '마일리지약정거리_nan': 0.0
        "
연령대제거/사고건수 상위0.030000000000000027제거/임직원제거,rf,label-encoding,0.7701070680577032,"              precision    recall  f1-score   support

           0       0.80      0.90      0.85     36691
           1       0.63      0.44      0.52     14398

    accuracy                           0.77     51089
   macro avg       0.72      0.67      0.68     51089
weighted avg       0.76      0.77      0.76     51089
",0.7555556087060733,0.7452831186761942,"Feature '연령대': 0.1573076551851519
        Feature '성별': 0.040809353092380846
        Feature '국산차량여부': 0.015467805841815554
        Feature '직전3년간사고건수': 0.133890968069425
        Feature '차량경과년수': 0.09197322862561154
        Feature '차종': 0.11422670748763063
        Feature '운전자한정특별약관': 0.1289905591577841
        Feature '가입경력코드': 0.15782728055337286
        Feature '차량가입금액': 0.038739890924477896
        Feature '영상기록장치특약가입': 0.03159414862427508
        Feature '마일리지약정거리': 0.0891724024380748
        "
